date,code,action,shares,price,fee
2025-06-19,601686.SH,SELL,34400,6.718,46.219840000000005
2025-06-19,300881.SZ,SELL,6600,33.9203,44.774795999999995
2025-06-19,002305.SZ,SELL,34300,6.7127,46.049122
2025-06-19,000702.SZ,SELL,13100,18.1007,47.423834
2025-06-19,300437.SZ,SELL,9500,26.8885,51.088150000000006
2025-06-19,001872.SZ,SELL,2300,98.8929,45.490733999999996
2025-06-19,600030.SH,SELL,1300,168.7014,43.86236400000001
2025-06-19,603813.SH,SELL,14900,14.6995,43.80451000000001
2025-06-19,000898.SZ,SELL,30000,7.4517,44.7102
2025-06-19,603010.SH,SELL,4700,46.7059,43.903546000000006
2025-06-19,600599.SH,SELL,14300,17.1109,48.937174000000006
2025-06-19,688701.SH,SELL,30600,7.143,43.71516
2025-06-19,688314.SH,SELL,5000,42.6199,42.6199
2025-06-19,000959.SZ,SELL,28200,7.8695,44.38398000000001
2025-06-19,300305.SZ,SELL,9700,23.8167,46.204398000000005
2025-06-19,920262.BJ,SELL,4100,53.1488,43.582016
2025-06-19,920175.BJ,SELL,18600,14.0722,52.348584
2025-06-19,600282.SH,SELL,6400,35.5141,45.458048
2025-06-19,601628.SH,SELL,4300,52.2503,44.935258000000005
2025-06-19,000488.SZ,SELL,11900,18.6556,44.400328
2025-06-19,920263.BJ,SELL,13000,16.5189,42.94914
2025-06-19,301049.SZ,SELL,9600,22.0501,42.336192
2025-06-19,002047.SZ,SELL,36400,6.2541,45.52984800000001
2025-06-19,600516.SH,SELL,1900,60.103,22.83914
2025-06-19,300244.SZ,BUY,1500,145.6618,43.69854
2025-06-19,603182.SH,BUY,17100,13.5162,46.225404
2025-06-19,300854.SZ,BUY,13400,17.1747,46.028196
2025-06-19,600648.SH,BUY,2600,86.5848,45.02409600000001
2025-06-19,688135.SH,BUY,8500,27.1338,46.127460000000006
2025-06-19,603998.SH,BUY,5100,44.9686,45.867972
2025-06-19,600730.SH,BUY,6600,34.8658,46.022856000000004
2025-06-19,603320.SH,BUY,10100,22.8816,46.220831999999994
2025-06-19,301300.SZ,BUY,6400,36.0154,46.099712000000004
2025-06-19,002090.SZ,BUY,4300,53.189,45.742540000000005
2025-06-19,002727.SZ,BUY,6300,36.639,46.16514000000001
2025-06-19,301365.SZ,BUY,8800,26.0941,45.925616000000005
2025-06-19,000756.SZ,BUY,7500,30.5418,45.8127
2025-06-19,000829.SZ,BUY,1600,144.5472,46.255104
2025-06-19,600708.SH,BUY,5300,43.3981,46.001986
2025-06-19,301181.SZ,BUY,6800,33.623,45.72728
2025-06-19,688026.SH,BUY,10600,21.7644,46.140527999999996
2025-06-19,301065.SZ,BUY,7100,32.5085,46.16207
2025-06-19,300347.SZ,BUY,300,625.1588,37.509528
2025-06-19,600743.SH,BUY,8500,26.9298,45.78066
2025-06-19,002803.SZ,BUY,5500,42.0004,46.20044
2025-06-19,600071.SH,BUY,1900,116.8088,44.387344000000006
2025-06-19,603229.SH,BUY,5600,40.8963,45.803855999999996
2025-06-19,002020.SZ,BUY,1300,169.9045,44.17517
2025-06-19,300221.SZ,BUY,6700,34.3663,46.050842
2025-06-19,600196.SH,BUY,600,360.2623,43.231476
2025-06-19,301297.SZ,BUY,5900,38.9111,45.915098
2025-06-19,300970.SZ,BUY,8200,28.1206,46.117784
2025-06-19,301122.SZ,BUY,8500,27.2112,46.259040000000006
2025-06-19,002297.SZ,BUY,10500,21.9477,46.09017
2025-06-19,301281.SZ,BUY,5200,43.7921,45.543784
2025-06-19,603679.SH,BUY,11800,19.5167,46.059412
2025-06-19,301278.SZ,BUY,5500,41.8187,46.00057
2025-06-19,002664.SZ,BUY,3900,58.4091,45.559098000000006
2025-06-19,603214.SH,BUY,7800,29.4348,45.918288000000004
2025-06-19,688356.SH,BUY,3300,68.8318,45.428988000000004
2025-06-19,002442.SZ,BUY,14500,15.9605,46.285450000000004
2025-06-19,600820.SH,BUY,1600,140.407,44.930240000000005
2025-06-19,600149.SH,BUY,16700,13.8392,46.222927999999996
2025-06-19,605188.SH,BUY,21200,10.9015,46.22236000000001
2025-06-19,300254.SZ,BUY,16400,14.1038,46.260464000000006
2025-06-19,600419.SH,BUY,7000,32.6446,45.702439999999996
2025-06-19,920504.BJ,BUY,800,26.9369,4.309904
2025-06-19,688617.SH,BUY,300,581.2506,34.875036
2025-06-19,600201.SH,BUY,1900,116.1255,44.12769
2025-06-19,002868.SZ,BUY,7500,30.7619,46.14285
2025-06-19,688639.SH,BUY,3400,67.7727,46.085436
2025-06-19,603122.SH,BUY,34500,6.7088,46.29072
2025-06-19,300702.SZ,BUY,3700,62.4606,46.220844
2025-06-19,600655.SH,BUY,100,1361.6367,27.232734000000004
2025-07-03,920504.BJ,SELL,8500,28.664,48.7288
2025-07-03,300244.SZ,SELL,1500,154.5218,46.35654
2025-07-03,603182.SH,SELL,17100,14.3896,49.212432
2025-07-03,300854.SZ,SELL,13400,17.6787,47.378916
2025-07-03,600648.SH,SELL,2600,87.8796,45.697392
2025-07-03,688135.SH,SELL,8500,30.3173,51.53941
2025-07-03,603998.SH,SELL,5100,46.4295,47.35809
2025-07-03,600730.SH,SELL,6600,34.8658,46.022856000000004
2025-07-03,603320.SH,SELL,10100,25.5309,51.572418
2025-07-03,301300.SZ,SELL,6400,41.142,52.661760000000015
2025-07-03,002090.SZ,SELL,4300,60.7118,52.212148
2025-07-03,002727.SZ,SELL,6300,37.7826,47.606076
2025-07-03,301365.SZ,SELL,8800,27.611,48.59536000000001
2025-07-03,000756.SZ,SELL,7500,32.5034,48.755100000000006
2025-07-03,000829.SZ,SELL,1600,156.9977,50.239264000000006
2025-07-03,600708.SH,SELL,5300,43.1436,45.732216
2025-07-03,301181.SZ,SELL,6800,35.2829,47.984744
2025-07-03,688026.SH,SELL,10600,23.924,50.71888
2025-07-03,301065.SZ,SELL,7100,36.549,51.89958
2025-07-03,300347.SZ,SELL,300,694.8776,41.692656
2025-07-03,600743.SH,SELL,8500,29.57,50.269000000000005
2025-07-03,002803.SZ,SELL,5500,46.8565,51.54215
2025-07-03,600071.SH,SELL,1900,121.1202,46.025676000000004
2025-07-03,603229.SH,SELL,5600,43.6512,48.88934400000001
2025-07-03,002020.SZ,SELL,1300,175.732,45.69032
2025-07-03,300221.SZ,SELL,6700,34.8296,46.67166400000001
2025-07-03,600196.SH,SELL,600,372.5639,44.707668
2025-07-03,301297.SZ,SELL,5900,41.6113,49.101334
2025-07-03,300970.SZ,SELL,8200,30.476,49.98064
2025-07-03,301122.SZ,SELL,8500,29.3516,49.89772000000001
2025-07-03,002297.SZ,SELL,10500,23.7868,49.95228
2025-07-03,301281.SZ,SELL,5200,46.8143,48.68687200000001
2025-07-03,603679.SH,SELL,11800,20.3077,47.92617200000001
2025-07-03,301278.SZ,SELL,5500,45.4104,49.951440000000005
2025-07-03,002664.SZ,SELL,3900,56.7884,44.294952
2025-07-03,603214.SH,SELL,7800,30.7963,48.042228
2025-07-03,688356.SH,SELL,3300,74.0352,48.863232
2025-07-03,002442.SZ,SELL,14500,17.4484,50.60036
2025-07-03,600149.SH,SELL,16700,15.1393,50.565262000000004
2025-07-03,605188.SH,SELL,21200,11.0943,47.039832000000004
2025-07-03,300254.SZ,SELL,16400,15.8237,51.90173600000001
2025-07-03,600419.SH,SELL,7000,33.7552,47.25728000000001
2025-07-03,688617.SH,SELL,300,630.4663,37.827978
2025-07-03,600201.SH,SELL,1900,128.7767,48.935146
2025-07-03,002868.SZ,SELL,7500,32.5335,48.80025
2025-07-03,688639.SH,SELL,3400,67.5127,45.908636
2025-07-03,603122.SH,SELL,34500,7.2313,49.895970000000005
2025-07-03,300702.SZ,SELL,3700,69.7132,51.587768000000004
2025-07-03,600655.SH,SELL,100,1381.6976,27.633952000000004
2025-07-03,002461.SZ,BUY,9700,25.2206,48.927964
2025-07-03,688200.SH,BUY,700,310.1678,43.423492
2025-07-03,600820.SH,BUY,100,141.0964,2.821928
2025-07-03,000567.SZ,BUY,2600,94.4327,49.105004
2025-07-03,300614.SZ,BUY,18500,13.2357,48.97209
2025-07-03,600739.SH,BUY,600,354.4291,42.531492
2025-07-03,688112.SH,BUY,4200,58.2224,48.906816
2025-07-03,920392.BJ,BUY,7400,33.1003,48.988443999999994
2025-07-03,300869.SZ,BUY,15900,15.4321,49.07407800000001
2025-07-03,920058.BJ,BUY,5100,47.654,48.60708000000001
2025-07-03,002067.SZ,BUY,23300,10.5463,49.145758
2025-07-03,300517.SZ,BUY,12100,20.1901,48.86004200000001
2025-07-03,601881.SH,BUY,12300,19.9093,48.976878000000006
2025-07-03,301360.SZ,BUY,5000,48.9987,48.9987
2025-07-03,920719.BJ,BUY,12100,20.2368,48.973056
2025-07-03,601628.SH,BUY,4500,54.3535,48.918150000000004
2025-07-03,601668.SH,BUY,18400,13.3414,49.096352
2025-07-03,603221.SH,BUY,20900,11.7284,49.02471200000001
2025-07-03,002012.SZ,BUY,8300,29.4689,48.91837400000001
2025-07-03,600830.SH,BUY,2500,97.2349,48.617450000000005
2025-07-03,002634.SZ,BUY,8300,29.3715,48.756690000000006
2025-07-03,002371.SZ,BUY,100,2118.9934,42.379868
2025-07-03,600869.SH,BUY,4400,55.6402,48.963376000000004
2025-07-03,600894.SH,BUY,5400,45.0971,48.704868000000005
2025-07-03,002138.SZ,BUY,1200,197.6977,47.447448
2025-07-03,000955.SZ,BUY,21300,11.5397,49.159121999999996
2025-07-03,300977.SZ,BUY,3700,65.3946,48.392004
2025-07-03,002338.SZ,BUY,1600,148.6847,47.579104
2025-07-03,688588.SH,BUY,16000,15.3456,49.10592
2025-07-03,000430.SZ,BUY,6700,36.5759,49.011706
2025-07-03,600380.SH,BUY,1800,131.4664,47.327904
2025-07-03,002337.SZ,BUY,7800,31.1689,48.623484000000005
2025-07-03,300359.SZ,BUY,4900,49.6715,48.678070000000005
2025-07-03,600561.SH,BUY,13400,18.3415,49.15522000000001
2025-07-03,601601.SH,BUY,4200,58.327,48.99468
2025-07-03,002798.SZ,BUY,12400,19.8156,49.142688
2025-07-03,000517.SZ,BUY,7400,33.0439,48.90497200000001
2025-07-03,300193.SZ,BUY,8500,28.7757,48.918690000000005
2025-07-03,301046.SZ,BUY,11700,20.9334,48.984156
2025-07-03,300852.SZ,BUY,2900,84.72,49.1376
2025-07-03,002963.SZ,BUY,18100,13.5219,48.94927800000001
2025-07-03,920252.BJ,BUY,9600,25.4793,48.920256
2025-07-03,002999.SZ,BUY,23000,10.6966,49.20436
2025-07-03,600671.SH,BUY,5500,44.6811,49.149210000000004
2025-07-03,603023.SH,BUY,9300,26.3296,48.973056
2025-07-03,002671.SZ,BUY,12900,18.9803,48.969174
2025-07-03,603018.SH,BUY,3800,63.894,48.55944
2025-07-03,688072.SH,BUY,700,328.7803,46.029242
2025-07-03,688526.SH,BUY,14100,17.352,48.932640000000006
2025-07-03,605003.SH,BUY,7700,29.4969,45.425226
2025-07-17,300517.SZ,SELL,900,22.3984,4.031712
2025-07-17,600671.SH,SELL,100,45.9558,0.919116
2025-07-17,002461.SZ,SELL,9700,25.2206,48.927964
2025-07-17,688200.SH,SELL,700,305.9605,42.83447
2025-07-17,000567.SZ,SELL,2600,103.892,54.02384000000001
2025-07-17,300614.SZ,SELL,18500,15.4835,57.28895
2025-07-17,600739.SH,SELL,600,371.7968,44.615616
2025-07-17,688112.SH,SELL,4200,55.4106,46.544904
2025-07-17,920392.BJ,SELL,7400,35.3751,52.35514800000001
2025-07-17,300869.SZ,SELL,15900,16.2047,51.530946
2025-07-17,920058.BJ,SELL,5100,42.7383,43.59306600000001
2025-07-17,002067.SZ,SELL,23300,11.3789,53.025674
2025-07-17,601881.SH,SELL,12300,20.1522,49.574412
2025-07-17,301360.SZ,SELL,5000,50.3276,50.3276
2025-07-17,920719.BJ,SELL,12100,17.9286,43.387212
2025-07-17,601628.SH,SELL,4500,53.3109,47.97981
2025-07-17,601668.SH,SELL,18400,13.8178,50.849504
2025-07-17,603221.SH,SELL,20900,11.7915,49.28847
2025-07-17,002012.SZ,SELL,8300,28.0933,46.634878
2025-07-17,600830.SH,SELL,2500,113.7069,56.85345
2025-07-17,002634.SZ,SELL,8300,29.7891,49.449906
2025-07-17,002371.SZ,SELL,100,2057.1999,41.143998
2025-07-17,600869.SH,SELL,4400,60.7679,53.47575200000001
2025-07-17,600894.SH,SELL,5400,44.7578,48.33842400000001
2025-07-17,002138.SZ,SELL,1200,205.6281,49.350744000000006
2025-07-17,000955.SZ,SELL,21300,13.0406,55.552955999999995
2025-07-17,300977.SZ,SELL,3700,66.5978,49.282372
2025-07-17,002338.SZ,SELL,1600,151.141,48.36512
2025-07-17,688588.SH,SELL,16000,16.2296,51.93472000000001
2025-07-17,000430.SZ,SELL,6700,34.0852,45.674168
2025-07-17,600380.SH,SELL,1800,145.1436,52.251695999999995
2025-07-17,002337.SZ,SELL,7800,31.751,49.531560000000006
2025-07-17,300359.SZ,SELL,4900,51.2523,50.227254
2025-07-17,600561.SH,SELL,13400,18.4253,49.379804
2025-07-17,601601.SH,SELL,4200,59.269,49.78596
2025-07-17,002798.SZ,SELL,12400,20.5552,50.976895999999996
2025-07-17,000517.SZ,SELL,7400,34.3011,50.765628
2025-07-17,300193.SZ,SELL,8500,29.4729,50.10393
2025-07-17,301046.SZ,SELL,11700,21.2778,49.790051999999996
2025-07-17,300852.SZ,SELL,2900,86.4709,50.153122
2025-07-17,002963.SZ,SELL,18100,13.3066,48.169892
2025-07-17,920252.BJ,SELL,9600,26.3515,50.59488000000001
2025-07-17,002999.SZ,SELL,23000,10.7117,49.27382
2025-07-17,603023.SH,SELL,9300,26.3988,49.10176800000001
2025-07-17,002671.SZ,SELL,12900,19.5098,50.335284
2025-07-17,603018.SH,SELL,3800,61.7176,46.905376
2025-07-17,688072.SH,SELL,700,344.1695,48.183730000000004
2025-07-17,688526.SH,SELL,14100,17.8259,50.269038
2025-07-17,605003.SH,SELL,7700,28.3895,43.71983000000001
2025-07-17,603316.SH,BUY,21100,11.8884,50.169048000000004
2025-07-17,603687.SH,BUY,31600,7.947,50.22504000000001
2025-07-17,301135.SZ,BUY,8600,29.0943,50.042196000000004
2025-07-17,920925.BJ,BUY,5800,42.9469,49.818404
2025-07-17,603778.SH,BUY,9300,27.0182,50.253852
2025-07-17,300472.SZ,BUY,22300,11.2763,50.29229800000001
2025-07-17,603588.SH,BUY,5900,42.1577,49.746086
2025-07-17,600117.SH,BUY,39600,6.3518,50.306256000000005
2025-07-17,601800.SH,BUY,19200,13.0998,50.303232
2025-07-17,300873.SZ,BUY,7100,35.2527,50.058834
2025-07-17,605287.SH,BUY,11200,22.3981,50.171744000000004
2025-07-17,600581.SH,BUY,11600,21.6362,50.195983999999996
2025-07-17,301077.SZ,BUY,3600,69.9136,50.33779200000001
2025-07-17,003008.SZ,BUY,7800,32.0752,50.03731200000001
2025-07-17,601969.SH,BUY,31000,8.1129,50.29998
2025-07-17,002599.SZ,BUY,8100,30.8635,49.99887
2025-07-17,002047.SZ,BUY,37500,6.7101,50.32575
2025-07-17,601390.SH,BUY,32000,7.8489,50.232960000000006
2025-07-17,600662.SH,BUY,600,363.1729,43.58074800000001
2025-07-17,300937.SZ,BUY,8200,30.4048,49.86387200000001
2025-07-17,603458.SH,BUY,10200,24.6949,50.377596000000004
2025-07-17,600307.SH,BUY,39400,6.3857,50.319316
2025-07-17,601186.SH,BUY,21400,11.7687,50.370036000000006
2025-07-17,600282.SH,BUY,6300,39.8557,50.218182000000006
2025-07-17,600976.SH,BUY,1900,126.4058,48.034204
2025-07-17,002752.SZ,BUY,21100,11.8911,50.180442
2025-07-17,002166.SZ,BUY,3900,63.3193,49.389054
2025-07-17,002500.SZ,BUY,32400,7.7578,50.270543999999994
2025-07-17,301198.SZ,BUY,12500,20.0166,50.0415
2025-07-17,603098.SH,BUY,18700,13.4456,50.286544
2025-07-17,300284.SZ,BUY,6700,37.4349,50.162766
2025-07-17,301098.SZ,BUY,17400,14.4224,50.189952
2025-07-17,001378.SZ,BUY,10500,23.9156,50.22276000000001
2025-07-17,605303.SH,BUY,17700,14.2324,50.382696
2025-07-17,000898.SZ,BUY,28400,8.8695,50.37876000000001
2025-07-17,920149.BJ,BUY,8100,30.9844,50.194728000000005
2025-07-17,920274.BJ,BUY,12300,20.4603,50.332338
2025-07-17,300881.SZ,BUY,5900,42.2146,49.813228
2025-07-17,301061.SZ,BUY,900,267.1608,48.088944000000005
2025-07-17,000761.SZ,BUY,27400,9.1838,50.327224
2025-07-17,002941.SZ,BUY,20600,12.2122,50.314264
2025-07-17,300536.SZ,BUY,8200,30.6774,50.310936
2025-07-17,002075.SZ,BUY,13900,18.0344,50.13563200000001
2025-07-17,603126.SH,BUY,23500,10.7153,50.36191
2025-07-17,600022.SH,BUY,29100,8.6532,50.361624
2025-07-17,301591.SZ,BUY,5900,42.5074,50.158732
2025-07-17,603163.SH,BUY,3600,39.0656,28.127232000000003
2025-07-31,920925.BJ,SELL,900,52.731,9.49158
2025-07-31,600022.SH,SELL,500,9.1339,0.9133900000000001
2025-07-31,600820.SH,SELL,1700,151.8969,51.644946
2025-07-31,300517.SZ,SELL,11200,22.5469,50.505056
2025-07-31,600671.SH,SELL,5400,45.6289,49.279212
2025-07-31,603316.SH,SELL,21100,11.2182,47.340804
2025-07-31,603687.SH,SELL,31600,7.7199,48.789768
2025-07-31,301135.SZ,SELL,8600,29.8416,51.327552000000004
2025-07-31,603778.SH,SELL,9300,23.7988,44.265768
2025-07-31,300472.SZ,SELL,22300,11.4224,50.943904
2025-07-31,603588.SH,SELL,5900,44.1316,52.075288
2025-07-31,600117.SH,SELL,39600,12.2637,97.128504
2025-07-31,601800.SH,SELL,19200,13.4657,51.708288
2025-07-31,300873.SZ,SELL,7100,37.3404,53.023368000000005
2025-07-31,605287.SH,SELL,11200,22.082,49.463680000000004
2025-07-31,600581.SH,SELL,11600,28.1865,65.39268
2025-07-31,301077.SZ,SELL,3600,71.8882,51.759504
2025-07-31,003008.SZ,SELL,7800,32.6211,50.888916
2025-07-31,601969.SH,SELL,31000,8.3231,51.60322
2025-07-31,002599.SZ,SELL,8100,33.1056,53.63107200000001
2025-07-31,002047.SZ,SELL,37500,6.3518,47.6385
2025-07-31,601390.SH,SELL,32000,8.0036,51.223040000000005
2025-07-31,600662.SH,SELL,600,363.8112,43.657344
2025-07-31,300937.SZ,SELL,8200,31.1211,51.038604
2025-07-31,603458.SH,SELL,10200,26.6995,54.46698000000001
2025-07-31,600307.SH,SELL,39400,7.4429,58.650052
2025-07-31,601186.SH,SELL,21400,11.8814,50.852392
2025-07-31,600282.SH,SELL,6300,39.5084,49.780584000000005
2025-07-31,600976.SH,SELL,1900,132.7819,50.457122000000005
2025-07-31,002752.SZ,SELL,21100,11.7438,49.558836
2025-07-31,002166.SZ,SELL,3900,62.7879,48.974562
2025-07-31,301198.SZ,SELL,12500,20.3133,50.78325000000001
2025-07-31,603098.SH,SELL,18700,13.2021,49.375854
2025-07-31,300284.SZ,SELL,6700,39.1013,52.395742000000006
2025-07-31,301098.SZ,SELL,17400,14.6232,50.88873600000001
2025-07-31,001378.SZ,SELL,10500,23.8947,50.17887
2025-07-31,605303.SH,SELL,17700,12.5069,44.274426000000005
2025-07-31,920149.BJ,SELL,8100,30.8273,49.940226
2025-07-31,920274.BJ,SELL,12300,18.5243,45.56977800000001
2025-07-31,300881.SZ,SELL,5900,43.6776,51.539568
2025-07-31,301061.SZ,SELL,900,272.6848,49.08326400000001
2025-07-31,002941.SZ,SELL,20600,12.6889,52.278268000000004
2025-07-31,300536.SZ,SELL,8200,30.3889,49.837796000000004
2025-07-31,002075.SZ,SELL,13900,17.914,49.80092000000001
2025-07-31,603126.SH,SELL,23500,10.9306,51.37382
2025-07-31,301591.SZ,SELL,5900,45.206,53.34308000000001
2025-07-31,603163.SH,SELL,3600,39.2128,28.233216000000006
2025-07-31,002316.SZ,BUY,14900,17.5493,52.296914
2025-07-31,000987.SZ,BUY,4100,63.0581,51.70764200000001
2025-07-31,601601.SH,BUY,4300,60.5459,52.06947400000001
2025-07-31,000532.SZ,BUY,3800,68.8065,52.29294
2025-07-31,000567.SZ,BUY,2400,104.6937,50.252976000000004
2025-07-31,601336.SH,BUY,3000,85.1754,51.10524
2025-07-31,920786.BJ,BUY,21300,12.2632,52.241232
2025-07-31,000935.SZ,BUY,4100,63.5291,52.093862
2025-07-31,600318.SH,BUY,8400,31.0795,52.21356
2025-07-31,000958.SZ,BUY,8200,31.8657,52.259748
2025-07-31,002839.SZ,BUY,37200,7.0213,52.23847200000001
2025-07-31,600830.SH,BUY,2400,108.0165,51.847919999999995
2025-07-31,000415.SZ,BUY,3500,72.7977,50.95839
2025-07-31,600120.SH,BUY,500,503.1738,50.31738000000001
2025-07-31,000708.SZ,BUY,4600,56.0864,51.599488
2025-07-31,603300.SH,BUY,4100,62.5454,51.287228000000006
2025-07-31,002958.SZ,BUY,61800,4.2308,52.292688000000005
2025-07-31,920564.BJ,BUY,8000,32.6252,52.200320000000005
2025-07-31,600906.SH,BUY,35300,7.4077,52.298362000000004
2025-07-31,601128.SH,BUY,22900,11.417,52.28986
2025-07-31,002945.SZ,BUY,16800,15.4951,52.063536000000006
2025-07-31,601187.SH,BUY,30500,8.5599,52.215390000000006
2025-07-31,920751.BJ,BUY,11200,23.3064,52.206336
2025-07-31,000629.SZ,BUY,12400,21.0302,52.15489600000001
2025-07-31,002443.SZ,BUY,8800,29.5493,52.006768
2025-07-31,301160.SZ,BUY,2700,94.5558,51.060132
2025-07-31,601319.SH,BUY,27400,9.5118,52.124663999999996
2025-07-31,001227.SZ,BUY,91400,2.8598,52.277144
2025-07-31,001203.SZ,BUY,21000,12.4426,52.25892
2025-07-31,601860.SH,BUY,70500,3.7064,52.260239999999996
2025-07-31,600999.SH,BUY,6600,39.0667,51.56804399999999
2025-07-31,600599.SH,BUY,15500,16.8684,52.29204000000001
2025-07-31,002807.SZ,BUY,34400,7.5898,52.21782400000001
2025-07-31,600516.SH,BUY,4000,64.6833,51.746640000000006
2025-07-31,002478.SZ,BUY,16200,16.1162,52.216488
2025-07-31,600928.SH,BUY,54200,4.8231,52.28240400000001
2025-07-31,002500.SZ,BUY,1200,7.7704,1.8648960000000003
2025-07-31,601512.SH,BUY,28700,9.0885,52.167989999999996
2025-07-31,002961.SZ,BUY,11000,23.5931,51.90482
2025-07-31,601628.SH,BUY,4700,54.7424,51.45785600000001
2025-07-31,600155.SH,BUY,12300,21.2015,52.15569
2025-07-31,000898.SZ,BUY,500,9.0344,0.90344
2025-07-31,603878.SH,BUY,12100,21.4477,51.903434000000004
2025-07-31,601901.SH,BUY,30200,8.6348,52.15419200000001
2025-07-31,000761.SZ,BUY,1300,9.1119,2.3690940000000005
2025-07-31,601665.SH,BUY,35300,7.3879,52.158574
2025-07-31,000923.SZ,BUY,10100,25.7177,51.949754000000006
2025-07-31,600369.SH,BUY,5600,22.9593,25.714416
2025-08-14,920925.BJ,SELL,4900,50.3622,49.354956
2025-08-14,002500.SZ,SELL,33600,8.0231,53.915231999999996
2025-08-14,000898.SZ,SELL,28900,8.8695,51.265710000000006
2025-08-14,000761.SZ,SELL,28700,8.9201,51.201374
2025-08-14,600022.SH,SELL,28600,8.8936,50.871392
2025-08-14,002316.SZ,SELL,14900,19.6846,58.660108
2025-08-14,000987.SZ,SELL,4100,65.4603,53.67744600000001
2025-08-14,601601.SH,SELL,4300,64.0047,55.044042000000005
2025-08-14,000532.SZ,SELL,3800,70.6184,53.669984
2025-08-14,000567.SZ,SELL,2400,105.335,50.56079999999999
2025-08-14,601336.SH,SELL,3000,85.4757,51.28542
2025-08-14,920786.BJ,SELL,21300,11.2177,47.78740200000001
2025-08-14,000935.SZ,SELL,4100,63.7566,52.280412000000005
2025-08-14,600318.SH,SELL,8400,33.0557,55.533576000000004
2025-08-14,000958.SZ,SELL,8200,31.7703,52.103292
2025-08-14,002839.SZ,SELL,37200,6.9743,51.88879200000001
2025-08-14,600830.SH,SELL,2400,106.9184,51.320832
2025-08-14,000415.SZ,SELL,3500,75.5172,52.86204000000001
2025-08-14,600120.SH,SELL,500,523.1675,52.31675
2025-08-14,000708.SZ,SELL,4600,54.8719,50.482148
2025-08-14,603300.SH,SELL,4100,61.4796,50.413272
2025-08-14,002958.SZ,SELL,61800,4.1945,51.84402
2025-08-14,920564.BJ,SELL,8000,31.0998,49.75968
2025-08-14,600906.SH,SELL,35300,7.8766,55.608796
2025-08-14,601128.SH,SELL,22900,11.8341,54.20017800000001
2025-08-14,002945.SZ,SELL,16800,15.8434,53.233824
2025-08-14,601187.SH,SELL,30500,8.485,51.7585
2025-08-14,920751.BJ,SELL,11200,21.1637,47.406687999999995
2025-08-14,000629.SZ,SELL,12400,20.7965,51.57532000000001
2025-08-14,002443.SZ,SELL,8800,29.5064,51.931264000000006
2025-08-14,301160.SZ,SELL,2700,103.4079,55.84026600000001
2025-08-14,601319.SH,SELL,27400,10.0277,54.951796
2025-08-14,001227.SZ,SELL,91400,2.8366,51.853048
2025-08-14,001203.SZ,SELL,21000,12.9307,54.30894000000001
2025-08-14,601860.SH,SELL,70500,3.62,51.042
2025-08-14,600999.SH,SELL,6600,39.8751,52.635132000000006
2025-08-14,600599.SH,SELL,15500,17.7504,55.02624000000001
2025-08-14,002807.SZ,SELL,34400,7.5898,52.21782400000001
2025-08-14,600516.SH,SELL,4000,64.6833,51.746640000000006
2025-08-14,002478.SZ,SELL,16200,15.9993,51.837732
2025-08-14,600928.SH,SELL,54200,4.7854,51.873736
2025-08-14,601512.SH,SELL,28700,9.1946,52.777004
2025-08-14,002961.SZ,SELL,11000,25.2345,55.5159
2025-08-14,601628.SH,SELL,4700,54.622,51.344680000000004
2025-08-14,600155.SH,SELL,12300,21.8405,53.72763
2025-08-14,603878.SH,SELL,12100,21.0301,50.89284200000001
2025-08-14,601901.SH,SELL,30200,8.8581,53.502924
2025-08-14,601665.SH,SELL,35300,7.3879,52.158574
2025-08-14,000923.SZ,SELL,10100,26.814,54.164280000000005
2025-08-14,600369.SH,SELL,5600,23.7159,26.561808000000003
2025-08-14,002519.SZ,BUY,4100,64.3153,52.738546
2025-08-14,920402.BJ,BUY,17800,14.7687,52.576572
2025-08-14,002620.SZ,BUY,15200,17.368,52.798719999999996
2025-08-14,688311.SH,BUY,4600,56.7797,52.237324
2025-08-14,000826.SZ,BUY,16100,16.3944,52.78996800000001
2025-08-14,001333.SZ,BUY,11300,23.3427,52.754502
2025-08-14,688282.SH,BUY,5200,50.4786,52.497744
2025-08-14,603798.SH,BUY,7500,34.902,52.353
2025-08-14,002551.SZ,BUY,7100,36.9059,52.406378000000004
2025-08-14,920026.BJ,BUY,7300,36.0608,52.64876800000001
2025-08-14,688203.SH,BUY,19700,13.3514,52.604516000000004
2025-08-14,301019.SZ,BUY,6500,40.1962,52.25506
2025-08-14,300775.SZ,BUY,9500,27.6836,52.59884
2025-08-14,002383.SZ,BUY,5200,50.3794,52.394576
2025-08-14,000809.SZ,BUY,31100,8.4844,52.772968000000006
2025-08-14,600682.SH,BUY,2700,96.1184,51.903936
2025-08-14,603789.SH,BUY,34700,7.6005,52.74747000000001
2025-08-14,300424.SZ,BUY,8600,30.6319,52.68686800000001
2025-08-14,301288.SZ,BUY,17900,14.7111,52.665738000000005
2025-08-14,002388.SZ,BUY,14800,17.7526,52.54769600000001
2025-08-14,301515.SZ,BUY,10900,24.1788,52.709784
2025-08-14,300922.SZ,BUY,6400,41.0871,52.591488000000005
2025-08-14,603139.SH,BUY,11300,23.2516,52.548616
2025-08-14,002977.SZ,BUY,3900,67.4831,52.636818
2025-08-14,300252.SZ,BUY,4300,60.6034,52.118924
2025-08-14,301010.SZ,BUY,12200,21.6433,52.80965200000001
