date,code,action,shares,price,fee
2025-01-02,300883.SZ,BUY,300,5.3742,0.322452
2025-01-02,300889.SZ,BUY,100,13.4505,0.26901
2025-01-02,300891.SZ,BUY,200,8.1395,0.32558000000000004
2025-01-02,300894.SZ,BUY,100,14.8336,0.29667200000000005
2025-01-02,300901.SZ,BUY,100,12.1636,0.24327200000000004
2025-01-02,300903.SZ,BUY,100,14.1926,0.283852
2025-01-02,300912.SZ,BUY,100,11.394,0.22788000000000003
2025-01-02,300918.SZ,BUY,100,10.5866,0.21173200000000003
2025-01-02,300920.SZ,BUY,100,17.8314,0.356628
2025-01-02,300929.SZ,BUY,100,13.3746,0.26749199999999995
2025-01-02,300931.SZ,BUY,200,6.7151,0.268604
2025-01-02,300933.SZ,BUY,200,8.009,0.32036000000000003
2025-01-02,300942.SZ,BUY,200,8.5703,0.342812
2025-01-02,300943.SZ,BUY,100,19.2118,0.384236
2025-01-02,300945.SZ,BUY,100,13.0262,0.260524
2025-01-02,300948.SZ,BUY,100,14.1632,0.283264
2025-01-02,300955.SZ,BUY,100,17.0418,0.340836
2025-01-02,300958.SZ,BUY,100,11.7283,0.23456600000000005
2025-01-02,300961.SZ,BUY,100,10.0439,0.20087800000000003
2025-01-02,300962.SZ,BUY,100,16.6104,0.332208
2025-01-02,300966.SZ,BUY,100,15.9852,0.319704
2025-01-02,300967.SZ,BUY,100,11.7666,0.23533200000000004
2025-01-02,300968.SZ,BUY,100,17.2383,0.344766
2025-01-02,300975.SZ,BUY,100,16.4621,0.32924200000000003
2025-01-02,300978.SZ,BUY,100,11.2305,0.22461
2025-01-02,300987.SZ,BUY,100,18.7801,0.375602
2025-01-02,300994.SZ,BUY,100,14.6496,0.29299200000000003
2025-01-02,300995.SZ,BUY,100,16.1894,0.32378799999999996
2025-01-02,300997.SZ,BUY,100,17.0418,0.340836
2025-01-02,300998.SZ,BUY,100,15.8828,0.317656
2025-01-02,301006.SZ,BUY,100,13.8764,0.27752800000000005
2025-01-02,301007.SZ,BUY,100,18.0774,0.36154800000000004
2025-01-02,301009.SZ,BUY,100,10.9976,0.219952
2025-01-02,301013.SZ,BUY,100,16.926,0.33852
2025-01-02,301017.SZ,BUY,100,12.152,0.24303999999999998
2025-01-02,301020.SZ,BUY,100,18.8124,0.376248
2025-01-02,301025.SZ,BUY,200,9.5568,0.38227200000000006
2025-01-02,301027.SZ,BUY,100,15.6196,0.312392
2025-01-02,301028.SZ,BUY,100,11.1081,0.222162
2025-01-02,301032.SZ,BUY,200,9.2206,0.368824
2025-01-02,301037.SZ,BUY,100,16.1468,0.322936
2025-01-02,301039.SZ,BUY,200,9.769,0.39076
2025-01-02,301040.SZ,BUY,100,12.3274,0.24654800000000002
2025-01-02,301048.SZ,BUY,200,9.0443,0.361772
2025-01-02,301055.SZ,BUY,100,16.3955,0.32791
2025-01-02,301056.SZ,BUY,200,8.4629,0.338516
2025-01-02,301057.SZ,BUY,100,12.9135,0.25827000000000006
2025-01-02,301058.SZ,BUY,100,10.6769,0.21353800000000003
2025-01-02,301060.SZ,BUY,200,9.1039,0.36415600000000004
2025-01-02,301062.SZ,BUY,100,12.9846,0.25969200000000003
2025-01-02,301063.SZ,BUY,100,15.8255,0.31651
2025-01-02,301069.SZ,BUY,100,14.6197,0.29239400000000004
2025-01-02,301072.SZ,BUY,100,18.5071,0.370142
2025-01-02,301075.SZ,BUY,100,18.2,0.364
2025-01-02,301078.SZ,BUY,100,11.9057,0.238114
2025-01-02,301079.SZ,BUY,100,19.5442,0.390884
2025-01-02,301081.SZ,BUY,100,11.1146,0.22229200000000002
2025-01-02,301082.SZ,BUY,100,19.2853,0.385706
2025-01-02,301083.SZ,BUY,100,13.8142,0.27628400000000003
2025-01-02,301088.SZ,BUY,100,16.557,0.33114
2025-01-02,301090.SZ,BUY,200,6.8763,0.275052
2025-01-02,301098.SZ,BUY,100,12.179,0.24358000000000002
2025-01-02,301100.SZ,BUY,100,17.3128,0.346256
2025-01-02,301111.SZ,BUY,100,16.6381,0.33276200000000006
2025-01-02,301115.SZ,BUY,100,14.5751,0.29150200000000004
2025-01-02,301116.SZ,BUY,100,12.6094,0.252188
2025-01-02,301118.SZ,BUY,100,19.2239,0.38447800000000004
2025-01-02,301120.SZ,BUY,100,14.6858,0.293716
2025-01-02,301126.SZ,BUY,100,10.3535,0.20707000000000003
2025-01-02,301136.SZ,BUY,100,11.5783,0.23156600000000005
2025-01-02,301137.SZ,BUY,100,17.0984,0.34196800000000005
2025-01-02,301148.SZ,BUY,100,18.9865,0.37973
2025-01-02,301149.SZ,BUY,100,10.1485,0.20297
2025-01-02,301151.SZ,BUY,100,15.7327,0.314654
2025-01-02,301158.SZ,BUY,100,14.3118,0.28623600000000005
2025-01-02,301167.SZ,BUY,100,18.0728,0.36145600000000006
2025-01-02,301175.SZ,BUY,300,5.2863,0.317178
2025-01-02,301176.SZ,BUY,100,16.3047,0.326094
2025-01-02,301180.SZ,BUY,100,14.8699,0.297398
2025-01-02,301185.SZ,BUY,100,17.0217,0.34043399999999996
2025-01-02,301188.SZ,BUY,100,14.8601,0.297202
2025-01-02,301190.SZ,BUY,100,15.729,0.31457999999999997
2025-01-02,301192.SZ,BUY,100,17.5377,0.350754
2025-01-02,301197.SZ,BUY,100,14.8067,0.296134
2025-01-02,301198.SZ,BUY,100,18.9346,0.37869200000000003
2025-01-02,301215.SZ,BUY,300,5.9229,0.355374
2025-01-02,301216.SZ,BUY,100,15.4193,0.30838600000000005
2025-01-02,301217.SZ,BUY,100,10.8142,0.21628400000000003
2025-01-02,301223.SZ,BUY,100,16.385,0.32770000000000005
2025-01-02,301227.SZ,BUY,100,17.0014,0.34002800000000005
2025-01-02,301228.SZ,BUY,100,12.9049,0.258098
2025-01-02,301231.SZ,BUY,100,18.1022,0.36204400000000003
2025-01-02,301235.SZ,BUY,100,19.4874,0.38974800000000004
2025-01-02,301238.SZ,BUY,100,15.4829,0.309658
2025-01-02,301246.SZ,BUY,100,13.291,0.26582000000000006
2025-01-02,301256.SZ,BUY,200,7.8061,0.312244
2025-01-02,301260.SZ,BUY,100,12.9741,0.25948200000000005
2025-01-02,301265.SZ,BUY,200,8.8792,0.35516800000000004
2025-01-02,301268.SZ,BUY,100,16.3747,0.327494
2025-01-02,301273.SZ,BUY,100,18.5532,0.371064
2025-01-02,301288.SZ,BUY,100,15.2582,0.305164
2025-01-02,301292.SZ,BUY,100,12.86,0.25720000000000004
2025-01-02,301296.SZ,BUY,100,10.0623,0.201246
2025-01-02,301298.SZ,BUY,100,13.8753,0.27750600000000003
2025-01-02,301301.SZ,BUY,100,11.9212,0.23842400000000002
2025-01-02,301305.SZ,BUY,100,17.5539,0.351078
2025-01-02,301311.SZ,BUY,100,17.4331,0.348662
2025-01-02,301320.SZ,BUY,100,14.8098,0.296196
2025-01-02,301332.SZ,BUY,100,9.9248,0.19849599999999998
2025-01-02,301355.SZ,BUY,100,13.5572,0.271144
2025-01-02,301370.SZ,BUY,100,10.5515,0.21103000000000002
2025-01-02,301376.SZ,BUY,100,19.2085,0.38417000000000007
2025-01-02,301389.SZ,BUY,100,17.2355,0.34470999999999996
2025-01-02,301395.SZ,BUY,100,15.9951,0.319902
2025-01-02,301408.SZ,BUY,100,10.9686,0.21937200000000004
2025-01-02,301429.SZ,BUY,100,15.851,0.31702
2025-01-02,301439.SZ,BUY,100,15.1366,0.302732
2025-01-02,301500.SZ,BUY,100,17.47,0.34940000000000004
2025-01-02,301507.SZ,BUY,100,12.5344,0.250688
2025-01-02,301511.SZ,BUY,100,17.1938,0.343876
2025-01-02,301515.SZ,BUY,100,18.1088,0.362176
2025-01-02,301516.SZ,BUY,100,18.7068,0.374136
2025-01-02,301518.SZ,BUY,100,16.1823,0.32364600000000004
2025-01-02,301519.SZ,BUY,100,13.365,0.26730000000000004
2025-01-02,301558.SZ,BUY,200,8.9474,0.35789600000000005
2025-01-02,301559.SZ,BUY,100,16.0193,0.320386
2025-01-02,600010.SH,BUY,100,15.2034,0.304068
2025-01-02,600017.SH,BUY,100,10.8294,0.21658800000000003
2025-01-02,600018.SH,BUY,200,9.7749,0.390996
2025-01-02,600020.SH,BUY,100,18.5779,0.371558
2025-01-02,600022.SH,BUY,200,8.4729,0.338916
2025-01-02,600023.SH,BUY,100,10.2913,0.20582599999999998
2025-01-02,600025.SH,BUY,100,11.1681,0.22336200000000003
2025-01-02,600027.SH,BUY,100,11.9131,0.238262
2025-01-02,600029.SH,BUY,100,10.7832,0.21566400000000005
2025-01-02,600032.SH,BUY,200,7.3145,0.29258
2025-01-02,600035.SH,BUY,100,15.9245,0.31849000000000005
2025-01-02,600050.SH,BUY,200,8.9591,0.358364
2025-01-02,600052.SH,BUY,100,15.5808,0.311616
2025-01-02,600076.SH,BUY,200,6.7911,0.271644
2025-01-02,600082.SH,BUY,100,16.5965,0.33193
2025-01-02,600094.SH,BUY,100,9.8492,0.196984
2025-01-02,600097.SH,BUY,100,15.7132,0.31426400000000004
2025-01-02,600103.SH,BUY,100,13.4735,0.26947
2025-01-02,600107.SH,BUY,100,11.9088,0.238176
2025-01-02,600115.SH,BUY,300,5.3952,0.323712
2025-01-02,600117.SH,BUY,300,6.0493,0.362958
2025-01-02,600135.SH,BUY,100,18.7455,0.37491
2025-01-02,600136.SH,BUY,300,4.9587,0.29752200000000006
2025-01-02,600149.SH,BUY,100,11.8456,0.236912
2025-01-02,600152.SH,BUY,100,17.9887,0.35977400000000004
2025-01-02,600156.SH,BUY,200,9.2403,0.369612
2025-01-02,600162.SH,BUY,100,18.7419,0.374838
2025-01-02,600163.SH,BUY,100,14.0607,0.281214
2025-01-02,600165.SH,BUY,100,12.4788,0.249576
2025-01-02,600168.SH,BUY,100,14.4347,0.288694
2025-01-02,600173.SH,BUY,200,9.7773,0.39109200000000005
2025-01-02,600179.SH,BUY,200,6.5726,0.262904
2025-01-02,600180.SH,BUY,100,13.1432,0.262864
2025-01-02,600187.SH,BUY,100,15.1319,0.302638
2025-01-02,600192.SH,BUY,100,10.079,0.20158000000000004
2025-01-02,600198.SH,BUY,100,15.2215,0.30443000000000003
2025-01-02,600203.SH,BUY,100,14.7648,0.295296
2025-01-02,600207.SH,BUY,200,6.7631,0.270524
2025-01-02,600215.SH,BUY,100,15.4912,0.309824
2025-01-02,600218.SH,BUY,100,16.5459,0.330918
2025-01-02,600221.SH,BUY,300,5.3607,0.321642
2025-01-02,600223.SH,BUY,100,15.3022,0.306044
2025-01-02,600227.SH,BUY,100,13.6848,0.273696
2025-01-02,600229.SH,BUY,100,11.7363,0.23472600000000005
2025-01-02,600231.SH,BUY,100,16.2448,0.3248960000000001
2025-01-02,600232.SH,BUY,100,17.5111,0.350222
2025-01-02,600234.SH,BUY,100,12.4001,0.248002
2025-01-02,600235.SH,BUY,100,12.8205,0.25641
2025-01-02,600241.SH,BUY,100,17.6826,0.353652
2025-01-02,600243.SH,BUY,300,5.8435,0.35061000000000003
2025-01-02,600248.SH,BUY,100,18.3079,0.366158
2025-01-02,600273.SH,BUY,100,16.2285,0.32457
2025-01-02,600278.SH,BUY,100,15.9719,0.319438
2025-01-02,600279.SH,BUY,100,11.8991,0.23798200000000003
2025-01-02,600281.SH,BUY,300,6.2248,0.37348800000000004
2025-01-02,600293.SH,BUY,100,10.3356,0.206712
2025-01-02,600302.SH,BUY,100,14.3758,0.287516
2025-01-02,600303.SH,BUY,100,19.0239,0.38047800000000004
2025-01-02,600307.SH,BUY,200,6.5971,0.263884
2025-01-02,600319.SH,BUY,200,6.989,0.27956000000000003
2025-01-02,600333.SH,BUY,100,15.4897,0.30979399999999996
2025-01-02,600339.SH,BUY,100,14.7995,0.29599000000000003
2025-01-02,600354.SH,BUY,100,17.5727,0.35145400000000004
2025-01-02,600356.SH,BUY,100,16.761,0.33522
2025-01-02,600358.SH,BUY,100,12.837,0.25674
2025-01-02,600359.SH,BUY,100,9.9558,0.19911600000000002
2025-01-02,600365.SH,BUY,200,7.6421,0.305684
2025-01-02,600370.SH,BUY,100,13.5103,0.27020600000000006
2025-01-02,600381.SH,BUY,500,3.6691,0.36691
2025-01-02,600396.SH,BUY,100,17.597,0.35194000000000003
2025-01-02,600397.SH,BUY,100,15.1437,0.30287400000000003
2025-01-02,600403.SH,BUY,100,17.5711,0.35142200000000007
2025-01-02,600408.SH,BUY,200,8.5122,0.340488
2025-01-02,600421.SH,BUY,100,13.6197,0.272394
2025-01-02,600429.SH,BUY,200,6.5985,0.26393999999999995
2025-01-02,600448.SH,BUY,300,5.8786,0.35271600000000003
2025-01-02,600469.SH,BUY,100,17.2205,0.34441000000000005
2025-01-02,600470.SH,BUY,100,13.2299,0.264598
2025-01-02,600493.SH,BUY,100,14.2886,0.285772
2025-01-02,600503.SH,BUY,200,8.0152,0.320608
2025-01-02,600512.SH,BUY,100,15.294,0.30588000000000004
2025-01-02,600515.SH,BUY,100,11.882,0.23764000000000002
2025-01-02,600526.SH,BUY,100,17.1671,0.34334200000000004
2025-01-02,600537.SH,BUY,100,13.7046,0.274092
2025-01-02,600538.SH,BUY,100,15.7773,0.315546
2025-01-02,600539.SH,BUY,200,8.5217,0.340868
2025-01-02,600540.SH,BUY,100,13.4993,0.269986
2025-01-02,600543.SH,BUY,100,11.5095,0.23018999999999998
2025-01-02,600545.SH,BUY,100,10.3771,0.207542
2025-01-02,600561.SH,BUY,100,14.9915,0.29983000000000004
2025-01-02,600567.SH,BUY,200,8.1748,0.326992
2025-01-02,600568.SH,BUY,100,16.7895,0.33579000000000003
2025-01-02,600569.SH,BUY,300,5.093,0.30558
2025-01-02,600573.SH,BUY,100,14.8976,0.297952
2025-01-02,600665.SH,BUY,100,15.2591,0.305182
2025-01-02,600688.SH,BUY,100,11.9099,0.23819800000000002
2025-01-02,600707.SH,BUY,100,18.3174,0.366348
2025-01-02,600715.SH,BUY,100,9.7948,0.19589600000000001
2025-01-02,600716.SH,BUY,100,17.5125,0.35025
2025-01-02,600721.SH,BUY,200,9.4391,0.377564
2025-01-02,600726.SH,BUY,200,8.0578,0.322312
2025-01-02,600744.SH,BUY,100,12.5239,0.250478
2025-01-02,600751.SH,BUY,100,11.8299,0.236598
2025-01-02,600758.SH,BUY,200,9.5401,0.38160400000000005
2025-01-02,600759.SH,BUY,100,10.2257,0.204514
2025-01-02,600775.SH,BUY,100,14.2908,0.28581600000000007
2025-01-02,600802.SH,BUY,100,12.8862,0.257724
2025-01-02,600808.SH,BUY,200,7.4801,0.299204
2025-01-02,600815.SH,BUY,100,16.6119,0.332238
2025-01-02,600819.SH,BUY,100,18.4724,0.369448
2025-01-02,600831.SH,BUY,100,16.3501,0.32700200000000007
2025-01-02,600841.SH,BUY,100,14.6792,0.293584
2025-01-02,600844.SH,BUY,100,17.6161,0.352322
2025-01-02,600853.SH,BUY,100,12.7759,0.255518
2025-01-02,600855.SH,BUY,100,19.5035,0.39007000000000003
2025-01-02,600860.SH,BUY,100,16.1497,0.322994
2025-01-02,600871.SH,BUY,300,4.9036,0.294216
2025-01-02,600874.SH,BUY,100,10.8568,0.21713600000000002
2025-01-02,600876.SH,BUY,100,13.2567,0.26513400000000004
2025-01-02,600901.SH,BUY,100,10.0495,0.20099000000000003
2025-01-02,600903.SH,BUY,100,11.2716,0.225432
2025-01-02,600905.SH,BUY,400,4.4284,0.354272
2025-01-02,600906.SH,BUY,200,7.0951,0.283804
2025-01-02,600908.SH,BUY,200,7.2877,0.291508
2025-01-02,600909.SH,BUY,200,7.1699,0.286796
2025-01-02,600916.SH,BUY,200,9.4589,0.378356
2025-01-02,600917.SH,BUY,200,6.7553,0.270212
2025-01-02,600918.SH,BUY,300,6.5111,0.390666
2025-01-02,600919.SH,BUY,100,14.9991,0.299982
2025-01-02,600925.SH,BUY,300,5.5558,0.333348
2025-01-02,600927.SH,BUY,100,13.2173,0.264346
2025-01-02,600928.SH,BUY,400,4.2923,0.343384
2025-01-02,600929.SH,BUY,300,6.1937,0.371622
2025-01-02,600933.SH,BUY,100,17.5408,0.35081600000000007
2025-01-02,600935.SH,BUY,700,2.5439,0.35614599999999996
2025-01-02,600936.SH,BUY,600,2.9024,0.34828800000000004
2025-01-02,600939.SH,BUY,600,3.2158,0.385896
2025-01-02,600955.SH,BUY,100,15.6475,0.31295
2025-01-02,600956.SH,BUY,200,8.0051,0.32020400000000004
2025-01-02,600958.SH,BUY,100,12.2288,0.244576
2025-01-02,600959.SH,BUY,400,4.6029,0.36823200000000006
2025-01-02,600960.SH,BUY,100,14.5472,0.29094400000000004
2025-01-02,600961.SH,BUY,100,11.7193,0.234386
2025-01-02,600965.SH,BUY,200,9.6107,0.384428
2025-01-02,600968.SH,BUY,400,4.7373,0.37898400000000004
2025-01-02,600969.SH,BUY,100,13.1762,0.263524
2025-01-02,600977.SH,BUY,100,12.2611,0.24522200000000005
2025-01-02,600981.SH,BUY,100,13.086,0.26172000000000006
2025-01-02,600982.SH,BUY,100,18.9457,0.37891400000000003
2025-01-02,600984.SH,BUY,200,7.9806,0.319224
2025-01-02,600989.SH,BUY,100,18.9657,0.379314
2025-01-02,600996.SH,BUY,200,8.6215,0.34486
2025-01-02,600998.SH,BUY,100,15.7365,0.31473
2025-01-02,601002.SH,BUY,400,4.892,0.39136000000000004
2025-01-02,601003.SH,BUY,100,15.1353,0.30270600000000003
2025-01-02,601005.SH,BUY,1300,1.4812,0.38511200000000007
2025-01-02,601006.SH,BUY,100,16.8514,0.33702800000000005
2025-01-02,601007.SH,BUY,100,10.7142,0.21428400000000003
2025-01-02,601008.SH,BUY,300,6.4441,0.38664600000000005
2025-01-02,601011.SH,BUY,200,7.2007,0.288028
2025-01-02,601015.SH,BUY,200,7.9595,0.31838000000000005
2025-01-02,601016.SH,BUY,200,7.8838,0.315352
2025-01-02,601018.SH,BUY,300,4.9939,0.299634
2025-01-02,601019.SH,BUY,100,15.7659,0.315318
2025-01-02,601020.SH,BUY,100,17.7652,0.355304
2025-01-02,601022.SH,BUY,200,8.0201,0.32080400000000003
2025-01-02,601038.SH,BUY,100,15.5951,0.311902
2025-01-02,601059.SH,BUY,100,14.3865,0.28773000000000004
2025-01-02,601061.SH,BUY,200,7.3623,0.29449200000000003
2025-01-02,601065.SH,BUY,200,9.086,0.36344000000000004
2025-01-02,601068.SH,BUY,400,4.2898,0.343184
2025-01-02,601069.SH,BUY,100,11.6499,0.232998
2025-01-02,601077.SH,BUY,200,7.9649,0.31859600000000005
2025-01-02,601083.SH,BUY,200,9.7401,0.389604
2025-01-02,601086.SH,BUY,200,8.4722,0.338888
2025-01-02,601089.SH,BUY,100,16.2258,0.324516
2025-01-02,601099.SH,BUY,100,11.6057,0.23211400000000004
2025-01-02,601106.SH,BUY,600,2.8416,0.340992
2025-01-02,601107.SH,BUY,200,7.4265,0.29706
2025-01-02,601108.SH,BUY,200,9.1613,0.36645200000000006
2025-01-02,601111.SH,BUY,200,8.8424,0.353696
2025-01-02,601113.SH,BUY,200,8.2548,0.330192
2025-01-02,601116.SH,BUY,100,13.8879,0.277758
2025-01-02,601117.SH,BUY,100,9.9788,0.199576
2025-01-02,601118.SH,BUY,300,5.3895,0.32337
2025-01-02,601121.SH,BUY,200,7.2167,0.28866800000000004
2025-01-02,601128.SH,BUY,100,9.9115,0.19823000000000002
2025-01-02,601133.SH,BUY,100,11.3491,0.22698200000000002
2025-01-02,601139.SH,BUY,100,17.3705,0.34741
2025-01-02,601155.SH,BUY,100,18.7191,0.37438200000000005
2025-01-02,601156.SH,BUY,100,17.8867,0.35773400000000005
2025-01-02,601158.SH,BUY,200,8.5086,0.340344
2025-01-02,601162.SH,BUY,400,4.8741,0.38992800000000005
2025-01-02,601163.SH,BUY,100,17.6476,0.352952
2025-01-02,601177.SH,BUY,200,8.4804,0.339216
2025-01-02,601179.SH,BUY,200,8.3147,0.33258800000000005
2025-01-02,601186.SH,BUY,100,12.5087,0.250174
2025-01-02,601187.SH,BUY,200,6.653,0.26611999999999997
2025-01-02,601188.SH,BUY,400,4.6161,0.369288
2025-01-02,601198.SH,BUY,100,11.7605,0.23521
2025-01-02,601200.SH,BUY,100,13.1299,0.262598
2025-01-02,601212.SH,BUY,700,2.73,0.38220000000000004
2025-01-02,601218.SH,BUY,200,7.7659,0.310636
2025-01-02,601226.SH,BUY,100,10.7763,0.21552600000000002
2025-01-02,601228.SH,BUY,500,3.5555,0.35555000000000003
2025-01-02,601236.SH,BUY,200,9.3481,0.37392400000000003
2025-01-02,601238.SH,BUY,100,16.1034,0.322068
2025-01-02,601279.SH,BUY,500,3.8226,0.38226
2025-01-02,601288.SH,BUY,100,10.9875,0.21975
2025-01-02,601298.SH,BUY,100,11.5854,0.231708
2025-01-02,601319.SH,BUY,200,8.2991,0.331964
2025-01-02,601326.SH,BUY,500,3.8521,0.38521
2025-01-02,601328.SH,BUY,100,19.0478,0.380956
2025-01-02,601330.SH,BUY,200,7.1388,0.28555200000000003
2025-01-02,601333.SH,BUY,400,4.5506,0.36404800000000004
2025-01-02,601339.SH,BUY,100,16.2142,0.324284
2025-01-02,601366.SH,BUY,300,5.895,0.35369999999999996
2025-01-02,601368.SH,BUY,300,5.3199,0.319194
2025-01-02,601375.SH,BUY,400,4.3238,0.34590400000000004
2025-01-02,601377.SH,BUY,100,16.4125,0.32825000000000004
2025-01-02,601388.SH,BUY,100,13.3074,0.266148
2025-01-02,601390.SH,BUY,200,8.3122,0.332488
2025-01-02,601398.SH,BUY,100,16.0057,0.32011400000000007
2025-01-02,601399.SH,BUY,600,2.96,0.3552
2025-01-02,601456.SH,BUY,100,12.7031,0.254062
2025-01-02,601500.SH,BUY,200,6.9229,0.27691600000000005
2025-01-02,601512.SH,BUY,200,8.5697,0.342788
2025-01-02,601515.SH,BUY,100,17.0323,0.340646
2025-01-02,601518.SH,BUY,400,4.5482,0.36385599999999996
2025-01-02,601528.SH,BUY,200,7.6291,0.305164
2025-01-02,601555.SH,BUY,100,10.2988,0.20597600000000002
2025-01-02,601566.SH,BUY,100,15.5828,0.311656
2025-01-02,601568.SH,BUY,300,5.5751,0.334506
2025-01-02,601577.SH,BUY,100,11.004,0.22007999999999997
2025-01-02,601579.SH,BUY,100,12.0897,0.241794
2025-01-02,601588.SH,BUY,800,2.3881,0.38209600000000005
2025-01-02,601598.SH,BUY,200,6.8489,0.27395600000000003
2025-01-02,601599.SH,BUY,100,11.6929,0.233858
2025-01-02,601600.SH,BUY,200,7.6093,0.30437200000000003
2025-01-02,601606.SH,BUY,100,11.6019,0.23203800000000002
2025-01-02,601608.SH,BUY,200,6.5313,0.261252
2025-01-02,601609.SH,BUY,300,6.1458,0.368748
2025-01-02,601611.SH,BUY,200,9.1404,0.365616
2025-01-02,601615.SH,BUY,100,12.8835,0.25767
2025-01-02,601616.SH,BUY,200,8.7983,0.35193199999999997
2025-01-02,601618.SH,BUY,400,4.0178,0.32142400000000004
2025-01-02,601619.SH,BUY,500,3.6176,0.36176
2025-01-02,601658.SH,BUY,200,7.0068,0.280272
2025-01-02,601665.SH,BUY,300,6.4149,0.384894
2025-01-02,601668.SH,BUY,100,13.2052,0.264104
2025-01-02,601669.SH,BUY,200,6.7957,0.271828
2025-01-02,601677.SH,BUY,100,18.9843,0.379686
2025-01-02,601678.SH,BUY,100,16.6035,0.33207000000000003
2025-01-02,601686.SH,BUY,300,6.0476,0.362856
2025-01-02,601696.SH,BUY,100,10.8392,0.21678400000000003
2025-01-02,601702.SH,BUY,100,18.633,0.37266
2025-01-02,601718.SH,BUY,600,3.1511,0.378132
2025-01-02,601727.SH,BUY,200,8.7106,0.348424
2025-01-02,601728.SH,BUY,200,8.3165,0.33266
2025-01-02,601766.SH,BUY,100,11.1738,0.22347600000000004
2025-01-02,601777.SH,BUY,200,8.0928,0.32371200000000006
2025-01-02,601778.SH,BUY,600,2.7986,0.335832
2025-01-02,601789.SH,BUY,100,10.8924,0.217848
2025-01-02,601798.SH,BUY,200,7.8001,0.312004
2025-01-02,601800.SH,BUY,100,14.076,0.28152000000000005
2025-01-02,601808.SH,BUY,100,18.0951,0.36190199999999995
2025-01-02,601816.SH,BUY,300,6.3216,0.379296
2025-01-02,601818.SH,BUY,200,7.1665,0.28666
2025-01-02,601825.SH,BUY,100,10.5034,0.210068
2025-01-02,601827.SH,BUY,200,9.2299,0.369196
2025-01-02,601828.SH,BUY,400,3.9725,0.3178
2025-01-02,601857.SH,BUY,100,14.9333,0.298666
2025-01-02,601860.SH,BUY,500,3.2673,0.32673
2025-01-02,601866.SH,BUY,600,3.0008,0.360096
2025-01-02,601868.SH,BUY,800,2.2994,0.367904
2025-01-02,601872.SH,BUY,100,10.4341,0.20868200000000003
2025-01-02,601878.SH,BUY,100,12.6955,0.25391
2025-01-02,601880.SH,BUY,400,4.6582,0.372656
2025-01-02,601881.SH,BUY,100,16.4205,0.32841
2025-01-02,601886.SH,BUY,100,14.4691,0.289382
2025-01-02,601898.SH,BUY,100,16.847,0.33694
2025-01-02,601900.SH,BUY,100,19.0833,0.38166600000000006
2025-01-02,601901.SH,BUY,200,8.3726,0.33490400000000003
2025-01-02,601908.SH,BUY,100,12.8337,0.256674
2025-01-02,601916.SH,BUY,500,3.7736,0.37736000000000003
2025-01-02,601918.SH,BUY,100,11.1729,0.223458
2025-01-02,601921.SH,BUY,200,8.8415,0.35366000000000003
2025-01-02,601928.SH,BUY,100,17.5856,0.351712
2025-01-02,601929.SH,BUY,400,4.2383,0.339064
2025-01-02,601949.SH,BUY,200,8.1084,0.32433599999999996
2025-01-02,601952.SH,BUY,100,14.7126,0.294252
2025-01-02,601956.SH,BUY,300,5.6264,0.33758400000000005
2025-01-02,601958.SH,BUY,100,15.7877,0.31575400000000003
2025-01-02,601963.SH,BUY,100,10.9899,0.21979800000000002
2025-01-02,601968.SH,BUY,300,5.2953,0.31771800000000006
2025-01-02,601969.SH,BUY,200,7.108,0.28432
2025-01-02,601975.SH,BUY,600,3.08,0.36960000000000004
2025-01-02,601985.SH,BUY,100,12.2423,0.244846
2025-01-02,601988.SH,BUY,100,13.0291,0.260582
2025-01-02,601990.SH,BUY,100,10.6197,0.21239400000000003
2025-01-02,601991.SH,BUY,200,7.6394,0.305576
2025-01-02,601992.SH,BUY,400,4.377,0.35016
2025-01-02,601996.SH,BUY,100,10.5633,0.211266
2025-01-02,601997.SH,BUY,100,11.1672,0.22334400000000001
2025-01-02,601998.SH,BUY,100,13.3391,0.266782
2025-01-02,601999.SH,BUY,200,7.1099,0.28439600000000004
2025-01-02,603002.SH,BUY,200,9.6217,0.38486800000000004
2025-01-02,603011.SH,BUY,100,13.9743,0.27948599999999996
2025-01-02,603012.SH,BUY,100,11.5022,0.23004400000000003
2025-01-02,603013.SH,BUY,100,17.8314,0.356628
2025-01-02,603020.SH,BUY,100,17.2175,0.34435
2025-01-02,603021.SH,BUY,100,11.674,0.23348
2025-01-02,603022.SH,BUY,100,18.8196,0.376392
2025-01-02,603023.SH,BUY,100,18.7279,0.37455800000000006
2025-01-02,603028.SH,BUY,200,8.0142,0.320568
2025-01-02,603030.SH,BUY,200,8.9019,0.356076
2025-01-02,603035.SH,BUY,100,17.0636,0.341272
2025-01-02,603036.SH,BUY,100,18.0081,0.360162
2025-01-02,603041.SH,BUY,100,16.1442,0.322884
2025-01-02,603042.SH,BUY,100,13.8209,0.276418
2025-01-02,603045.SH,BUY,100,18.1563,0.36312600000000006
2025-01-02,603048.SH,BUY,100,14.9784,0.29956800000000006
2025-01-02,603053.SH,BUY,100,11.003,0.22006
2025-01-02,603055.SH,BUY,100,16.4618,0.32923600000000003
2025-01-02,603056.SH,BUY,100,14.5063,0.290126
2025-01-02,603058.SH,BUY,100,10.096,0.20192000000000002
2025-01-02,603065.SH,BUY,200,7.3804,0.295216
2025-01-02,603069.SH,BUY,100,18.1185,0.36237
