date,code,action,shares,price,fee
2025-11-28,920270.BJ,BUY,6600,43.4064,57.296448
2025-11-28,301272.SZ,BUY,6500,43.7209,56.83717
2025-11-28,688272.SH,BUY,10800,26.6773,57.62296799999999
2025-11-28,920808.BJ,BUY,1400,197.6077,55.330155999999995
2025-11-28,920857.BJ,BUY,7800,36.5008,56.941248
2025-11-28,300603.SZ,BUY,10800,26.6651,57.596616000000004
2025-11-28,688620.SH,BUY,24100,11.9321,57.512722
2025-11-28,688486.SH,BUY,2000,142.0802,56.83208
2025-11-28,301268.SZ,BUY,13900,20.6989,57.542942
2025-11-28,300789.SZ,BUY,3500,81.4449,57.011430000000004
2025-11-28,688682.SH,BUY,2700,105.9515,57.21381
2025-11-28,002972.SZ,BUY,14300,20.0888,57.453967999999996
2025-11-28,605286.SH,BUY,6400,44.5349,57.004672
2025-11-28,300605.SZ,BUY,7900,36.139,57.09962000000001
2025-11-28,301322.SZ,BUY,4300,66.4508,57.147688
2025-11-28,600365.SH,BUY,32200,8.9334,57.53109600000001
2025-11-28,300992.SZ,BUY,11100,25.8072,57.291984000000014
2025-11-28,688623.SH,BUY,3500,80.4851,56.33957000000001
2025-11-28,300943.SZ,BUY,10100,28.4442,57.457284
2025-11-28,301353.SZ,BUY,7900,36.4626,57.61090800000001
2025-11-28,688367.SH,BUY,8100,35.2605,57.12201
2025-11-28,300909.SZ,BUY,4200,67.8296,56.976864000000006
2025-11-28,600734.SH,BUY,6600,43.2212,57.05198400000001
2025-11-28,688655.SH,BUY,15600,18.4838,57.669456
2025-11-28,003036.SZ,BUY,15700,18.3317,57.561538000000006
2025-11-28,688328.SH,BUY,10700,26.9279,57.62570600000001
2025-11-28,600128.SH,BUY,8400,34.2177,57.485736
2025-11-28,300808.SZ,BUY,9300,30.6852,57.074472
2025-11-28,300884.SZ,BUY,8900,32.2757,57.450746
2025-11-28,920693.BJ,BUY,7300,39.0435,57.00351
2025-11-28,002863.SZ,BUY,29500,9.7727,57.658930000000005
2025-11-28,002083.SZ,BUY,9700,29.4899,57.210406
2025-11-28,301383.SZ,BUY,5900,48.4373,57.156014000000006
2025-11-28,600455.SH,BUY,9200,31.1654,57.344336
2025-11-28,603895.SH,BUY,6800,42.0892,57.241312
2025-11-28,688455.SH,BUY,16600,17.318,57.49576000000001
2025-11-28,300390.SZ,BUY,600,479.2071,57.50485200000001
2025-11-28,688171.SH,BUY,5500,52.0991,57.30901
2025-11-28,300462.SZ,BUY,11700,24.54,57.4236
2025-11-28,300456.SZ,BUY,1000,280.3094,56.061879999999995
2025-11-28,603201.SH,BUY,6600,43.4468,57.349776000000006
2025-12-12,920693.BJ,SELL,100,39.4749,0.789498
2025-12-12,920821.BJ,SELL,5300,56.5184,59.909504000000005
2025-12-12,920415.BJ,SELL,17700,14.6286,51.785244000000006
2025-12-12,920856.BJ,SELL,12600,21.7898,54.910296
2025-12-12,920665.BJ,SELL,20800,16.01,66.60160000000002
2025-12-12,688786.SH,SELL,5700,48.1047,54.839358
2025-12-12,920438.BJ,SELL,7400,42.4016,62.75436800000001
2025-12-12,920179.BJ,SELL,8200,39.1742,64.245688
2025-12-12,920368.BJ,SELL,5200,55.529,57.750160000000015
2025-12-12,688003.SH,SELL,5000,56.4345,56.4345
2025-12-12,920270.BJ,SELL,6600,43.2717,57.11864400000001
2025-12-12,301272.SZ,SELL,6500,40.5965,52.77545
2025-12-12,688272.SH,SELL,10800,28.7858,62.177327999999996
2025-12-12,920808.BJ,SELL,1400,187.4066,52.473848000000004
2025-12-12,920857.BJ,SELL,7800,30.7571,47.981076
2025-12-12,300603.SZ,SELL,10800,25.0662,54.14299199999999
2025-12-12,688620.SH,SELL,24100,11.8417,57.076994
2025-12-12,688486.SH,SELL,2000,142.4538,56.981519999999996
2025-12-12,301268.SZ,SELL,13900,19.1823,53.32679400000001
2025-12-12,300789.SZ,SELL,3500,69.7176,48.80232
2025-12-12,688682.SH,SELL,2700,150.4545,81.24543
2025-12-12,002972.SZ,SELL,14300,18.7096,53.50945599999999
2025-12-12,605286.SH,SELL,6400,40.9867,52.462976000000005
2025-12-12,300605.SZ,SELL,7900,32.7466,51.739628
2025-12-12,301322.SZ,SELL,4300,61.0022,52.461892000000006
2025-12-12,600365.SH,SELL,32200,8.3273,53.627812
2025-12-12,300992.SZ,SELL,11100,25.7564,57.179207999999996
2025-12-12,688623.SH,SELL,3500,91.1323,63.79261
2025-12-12,300943.SZ,SELL,10100,32.0854,64.812508
2025-12-12,301353.SZ,SELL,7900,34.5617,54.607486
2025-12-12,688367.SH,SELL,8100,28.4429,46.077498000000006
2025-12-12,300909.SZ,SELL,4200,65.7162,55.201608
2025-12-12,600734.SH,SELL,6600,48.1559,63.565788000000005
2025-12-12,688655.SH,SELL,15600,18.3411,57.22423200000001
2025-12-12,003036.SZ,SELL,15700,17.221,54.07394000000001
2025-12-12,688328.SH,SELL,10700,25.7803,55.16984200000001
2025-12-12,600128.SH,SELL,8400,33.1314,55.660752
2025-12-12,300808.SZ,SELL,9300,32.0824,59.673264
2025-12-12,300884.SZ,SELL,8900,33.86,60.2708
2025-12-12,002863.SZ,SELL,29500,9.7204,57.35036
2025-12-12,002083.SZ,SELL,9700,29.7799,57.77300600000001
2025-12-12,301383.SZ,SELL,5900,50.8513,60.004534
2025-12-12,600455.SH,SELL,9200,28.0353,51.584952
2025-12-12,603895.SH,SELL,6800,39.7729,54.091144
2025-12-12,688455.SH,SELL,16600,18.2407,60.559124000000004
2025-12-12,300390.SZ,SELL,600,457.8024,54.936288000000005
2025-12-12,688171.SH,SELL,5500,46.0492,50.654120000000006
2025-12-12,300462.SZ,SELL,11700,23.2158,54.32497200000001
2025-12-12,300456.SZ,SELL,1000,360.1666,72.03332
2025-12-12,603201.SH,SELL,6600,41.9582,55.384824
2025-12-12,920634.BJ,BUY,10400,27.4991,57.198128000000004
2025-12-12,920171.BJ,BUY,8500,33.7512,57.377039999999994
2025-12-12,920419.BJ,BUY,17200,16.6168,57.161792000000005
2025-12-12,920403.BJ,BUY,7200,39.6365,57.07656
2025-12-12,920175.BJ,BUY,24300,11.7741,57.222126
2025-12-12,920128.BJ,BUY,10100,28.4081,57.384362
2025-12-12,920663.BJ,BUY,5600,50.8051,56.901712
2025-12-12,920570.BJ,BUY,5200,54.4273,56.604392000000004
2025-12-12,920351.BJ,BUY,11600,24.5589,56.976648000000004
2025-12-12,000929.SZ,BUY,13400,21.2839,57.04085200000001
2025-12-12,920770.BJ,BUY,14000,20.4134,57.15752
2025-12-12,000061.SZ,BUY,1300,210.5171,54.734446
2025-12-12,920118.BJ,BUY,11900,23.9404,56.978152
2025-12-12,920245.BJ,BUY,10200,28.006,57.13224
2025-12-12,300464.SZ,BUY,15700,18.1915,57.121310000000015
2025-12-12,920786.BJ,BUY,28900,9.9109,57.285002000000006
2025-12-12,301631.SZ,BUY,1900,148.5854,56.462452000000006
2025-12-12,920508.BJ,BUY,9400,30.288,56.94144000000001
2025-12-12,920608.BJ,BUY,13700,20.8883,57.233942000000006
2025-12-12,920807.BJ,BUY,17700,16.1705,57.24357000000001
2025-12-12,920781.BJ,BUY,21400,13.3662,57.207336
2025-12-12,000995.SZ,BUY,13800,20.6824,57.083424
2025-12-12,920496.BJ,BUY,26000,11.0119,57.261880000000005
2025-12-12,920469.BJ,BUY,18500,15.5065,57.374050000000004
2025-12-12,002057.SZ,BUY,4600,61.4323,56.51771600000001
2025-12-12,920726.BJ,BUY,11200,25.5564,57.246336
2025-12-12,600399.SH,BUY,15800,18.1478,57.347048
2025-12-12,920703.BJ,BUY,9200,30.9932,57.027488000000005
2025-12-12,920906.BJ,BUY,10200,28.046,57.213840000000005
2025-12-12,603101.SH,BUY,13700,20.9652,57.444648
2025-12-12,920855.BJ,BUY,14400,19.8518,57.173184
2025-12-12,920033.BJ,BUY,12800,22.2764,57.027584
2025-12-12,002404.SZ,BUY,6700,42.3681,56.773253999999994
2025-12-12,920208.BJ,BUY,5000,56.4049,56.404900000000005
2025-12-12,600113.SH,BUY,900,293.3425,52.80165
2025-12-12,920924.BJ,BUY,10200,28.0192,57.15916800000001
2025-12-12,920641.BJ,BUY,14200,20.1917,57.34442800000001
2025-12-12,920656.BJ,BUY,12600,22.7127,57.23600400000001
2025-12-12,603086.SH,BUY,6000,47.4452,56.93424
2025-12-12,920274.BJ,BUY,9400,30.3307,57.021716000000005
2025-12-12,920662.BJ,BUY,9700,29.4117,57.058698
2025-12-12,002299.SZ,BUY,6600,43.4215,57.31638000000001
2025-12-12,920275.BJ,BUY,19800,14.4618,57.268728
2025-12-12,920541.BJ,BUY,19500,14.664,57.189600000000006
2025-12-12,920719.BJ,BUY,22300,12.8365,57.250789999999995
2025-12-12,920371.BJ,BUY,25800,11.1206,57.382296
2025-12-12,603095.SH,BUY,8000,35.8388,57.342079999999996
2025-12-12,300642.SZ,BUY,5300,53.2697,56.465882
2025-12-12,600876.SH,BUY,20700,13.8703,57.42304200000001
2025-12-26,920693.BJ,SELL,7200,40.3777,58.143888000000004
2025-12-26,920634.BJ,SELL,10400,28.1423,58.535984
2025-12-26,920171.BJ,SELL,8500,37.4996,63.74932000000001
2025-12-26,920419.BJ,SELL,17200,16.7712,57.69292800000001
2025-12-26,920403.BJ,SELL,7200,44.3706,63.893664
2025-12-26,920175.BJ,SELL,24300,11.7944,57.320783999999996
2025-12-26,920128.BJ,SELL,10100,26.699,53.93198000000001
2025-12-26,920663.BJ,SELL,5600,50.1335,56.149519999999995
2025-12-26,920570.BJ,SELL,5200,54.5681,56.750824
2025-12-26,920351.BJ,SELL,11600,24.3325,56.4514
2025-12-26,000929.SZ,SELL,13400,22.4581,60.18770800000001
2025-12-26,920770.BJ,SELL,14000,20.5638,57.57864000000001
2025-12-26,000061.SZ,SELL,1300,227.1669,59.063393999999995
2025-12-26,920118.BJ,SELL,11900,23.93,56.9534
2025-12-26,920245.BJ,SELL,10200,29.9063,61.008852000000005
2025-12-26,300464.SZ,SELL,15700,16.3342,51.289387999999995
2025-12-26,920786.BJ,SELL,28900,10.8518,62.72340400000001
2025-12-26,301631.SZ,SELL,1900,148.1467,56.29574600000001
2025-12-26,920508.BJ,SELL,9400,30.6071,57.541348
2025-12-26,920608.BJ,SELL,13700,20.8992,57.263808
2025-12-26,920807.BJ,SELL,17700,16.2252,57.43720800000001
2025-12-26,920781.BJ,SELL,21400,12.5359,53.653652
2025-12-26,000995.SZ,SELL,13800,21.8455,60.293580000000006
2025-12-26,920496.BJ,SELL,26000,10.791,56.113200000000006
2025-12-26,920469.BJ,SELL,18500,15.4932,57.32484
2025-12-26,002057.SZ,SELL,4600,63.9044,58.792048
2025-12-26,920726.BJ,SELL,11200,24.1838,54.171712
2025-12-26,600399.SH,SELL,15800,20.9398,66.169768
2025-12-26,920703.BJ,SELL,9200,30.1765,55.52476
2025-12-26,920906.BJ,SELL,10200,29.3986,59.973144
2025-12-26,603101.SH,SELL,13700,21.3044,58.37405600000001
2025-12-26,920855.BJ,SELL,14400,19.6776,56.671488000000004
2025-12-26,920033.BJ,SELL,12800,22.6716,58.03929600000001
2025-12-26,002404.SZ,SELL,6700,42.7313,57.259941999999995
2025-12-26,920208.BJ,SELL,5000,55.5436,55.543600000000005
2025-12-26,600113.SH,SELL,900,327.252,58.90536
2025-12-26,920924.BJ,SELL,10200,28.1642,57.45496800000001
2025-12-26,920641.BJ,SELL,14200,20.137,57.189080000000004
2025-12-26,920656.BJ,SELL,12600,22.8305,57.53286
2025-12-26,603086.SH,SELL,6000,48.4422,58.13064000000001
2025-12-26,920274.BJ,SELL,9400,44.7502,84.130376
2025-12-26,920662.BJ,SELL,9700,34.8073,67.526162
2025-12-26,002299.SZ,SELL,6600,44.6622,58.95410400000001
2025-12-26,920275.BJ,SELL,19800,14.3028,56.639088
2025-12-26,920541.BJ,SELL,19500,14.3837,56.09643
2025-12-26,920371.BJ,SELL,25800,11.5029,59.354964
2025-12-26,603095.SH,SELL,8000,38.5427,61.66832000000001
2025-12-26,300642.SZ,SELL,5300,54.2819,57.538814
2025-12-26,600876.SH,SELL,20700,14.4411,59.786154
2025-12-26,002133.SZ,BUY,25800,11.4413,59.037107999999996
2025-12-26,002188.SZ,BUY,23600,12.5008,59.003776
2025-12-26,600697.SH,BUY,6500,45.3343,58.93459000000001
2025-12-26,920471.BJ,BUY,21800,13.5609,59.125524
2025-12-26,600918.SH,BUY,43000,6.8832,59.19552000000001
2025-12-26,603613.SH,BUY,2300,125.6313,57.790398
2025-12-26,601686.SH,BUY,38900,7.5994,59.12333200000001
2025-12-26,600710.SH,BUY,3600,80.4135,57.89772
2025-12-26,600365.SH,BUY,34000,8.6962,59.13416
2025-12-26,600238.SH,BUY,11300,26.1561,59.112786
2025-12-26,601577.SH,BUY,22400,13.1969,59.122112
2025-12-26,920670.BJ,BUY,11300,26.0401,58.850626000000005
2025-12-26,920925.BJ,BUY,4400,66.408,58.439040000000006
2025-12-26,920866.BJ,BUY,33200,8.907,59.142480000000006
2025-12-26,600604.SH,BUY,1000,295.3847,59.07694000000001
2025-12-26,920566.BJ,BUY,10900,26.9509,58.752962000000004
2025-12-26,920504.BJ,BUY,11000,26.8372,59.04184000000001
2025-12-26,601116.SH,BUY,16100,18.3328,59.03161599999999
2025-12-26,600533.SH,BUY,11500,25.7304,59.179919999999996
2025-12-26,000056.SZ,BUY,30800,9.6051,59.167416
2025-12-26,000679.SZ,BUY,6600,44.2607,58.424124
2025-12-26,300298.SZ,BUY,2600,112.2067,58.347484
2025-12-26,000610.SZ,BUY,7800,37.9204,59.155824
2025-12-26,002561.SZ,BUY,21700,13.6096,59.065664000000005
2025-12-26,300363.SZ,BUY,3000,96.5624,57.93744
2025-12-26,600622.SH,BUY,400,676.8248,54.145984
2025-12-26,920066.BJ,BUY,8300,35.3439,58.670874000000005
2025-12-26,002223.SZ,BUY,800,368.9822,59.037152000000006
2025-12-26,002419.SZ,BUY,11600,25.4471,59.037272
2025-12-26,603878.SH,BUY,7800,37.7328,58.863167999999995
2025-12-26,301234.SZ,BUY,6900,42.8952,59.195376
2025-12-26,603682.SH,BUY,34700,8.5126,59.07744400000001
2025-12-26,600278.SH,BUY,16200,18.1704,58.87209600000001
2025-12-26,920402.BJ,BUY,21100,14.0032,59.09350400000001
2025-12-26,600663.SH,BUY,2500,116.3436,58.171800000000005
2025-12-26,000952.SZ,BUY,16000,18.4666,59.09312
2025-12-26,920122.BJ,BUY,8100,36.2246,58.683852
2025-12-26,600173.SH,BUY,16400,17.9793,58.972103999999995
2025-12-26,600420.SH,BUY,2900,100.5974,58.346492
2025-12-26,600287.SH,BUY,10000,29.5911,59.1822
2025-12-26,002392.SZ,BUY,4400,66.2379,58.28935200000001
2025-12-26,002277.SZ,BUY,6400,45.9197,58.777216
2025-12-26,600566.SH,BUY,4200,69.9012,58.71700800000001
2025-12-26,920719.BJ,BUY,100,13.1909,0.263818
2025-12-26,920575.BJ,BUY,16500,17.8744,58.98552000000001
2025-12-26,920735.BJ,BUY,4400,66.2093,58.264184
2025-12-26,600665.SH,BUY,18300,16.1423,59.080817999999994
2025-12-26,300749.SZ,BUY,12800,22.9837,58.838272
2025-12-26,002697.SZ,BUY,5700,51.6151,58.841214
2025-12-26,003030.SZ,BUY,13800,21.3596,58.952496
2026-01-13,920719.BJ,SELL,22400,13.9198,62.360704000000005
2026-01-13,002133.SZ,SELL,25800,11.5405,59.54897999999999
2026-01-13,002188.SZ,SELL,23600,12.9953,61.337816000000004
2026-01-13,600697.SH,SELL,6500,44.5549,57.92137000000001
2026-01-13,920471.BJ,SELL,21800,14.3654,62.633143999999994
2026-01-13,600918.SH,SELL,43000,6.9452,59.728719999999996
2026-01-13,603613.SH,SELL,2300,132.9444,61.154424
2026-01-13,601686.SH,SELL,38900,7.6232,59.308496
2026-01-13,600710.SH,SELL,3600,80.7861,58.16599200000001
2026-01-13,600365.SH,SELL,34000,8.4063,57.16284
2026-01-13,600238.SH,SELL,11300,25.1532,56.846232
2026-01-13,601577.SH,SELL,22400,12.9115,57.84352
2026-01-13,920670.BJ,SELL,11300,35.4896,80.20649600000002
2026-01-13,920925.BJ,SELL,4400,54.9143,48.324584
2026-01-13,920866.BJ,SELL,33200,9.0873,60.339672000000014
2026-01-13,600604.SH,SELL,1000,314.9361,62.98722000000001
2026-01-13,920566.BJ,SELL,10900,28.3952,61.901536
2026-01-13,920504.BJ,SELL,11000,30.4465,66.98230000000001
2026-01-13,601116.SH,SELL,16100,24.3837,78.51551400000001
2026-01-13,600533.SH,SELL,11500,25.9291,59.63692999999999
2026-01-13,000056.SZ,SELL,30800,9.9817,61.487272
2026-01-13,000679.SZ,SELL,6600,44.4336,58.65235200000001
2026-01-13,300298.SZ,SELL,2600,126.0395,65.54054000000001
2026-01-13,000610.SZ,SELL,7800,38.0712,59.391072
2026-01-13,002561.SZ,SELL,21700,14.1988,61.622792000000004
2026-01-13,300363.SZ,SELL,3000,112.4374,67.46244
2026-01-13,600622.SH,SELL,400,672.189,53.77512
2026-01-13,920066.BJ,SELL,8300,37.2444,61.82570400000001
2026-01-13,002223.SZ,SELL,800,415.2406,66.438496
2026-01-13,002419.SZ,SELL,11600,26.6863,61.91221600000001
2026-01-13,603878.SH,SELL,7800,31.3554,48.914424000000004
2026-01-13,301234.SZ,SELL,6900,44.2586,61.076868000000005
2026-01-13,603682.SH,SELL,34700,9.7452,67.631688
2026-01-13,600278.SH,SELL,16200,18.755,60.766200000000005
2026-01-13,920402.BJ,SELL,21100,14.4388,60.931736
2026-01-13,600663.SH,SELL,2500,119.8514,59.925700000000006
2026-01-13,000952.SZ,SELL,16000,21.523,68.87360000000001
2026-01-13,920122.BJ,SELL,8100,38.1978,61.880436
2026-01-13,600173.SH,SELL,16400,18.4294,60.44843200000001
2026-01-13,600420.SH,SELL,2900,105.3361,61.094938000000006
2026-01-13,600287.SH,SELL,10000,30.0131,60.0262
2026-01-13,002392.SZ,SELL,4400,73.6073,64.774424
2026-01-13,002277.SZ,SELL,6400,50.0652,64.083456
2026-01-13,600566.SH,SELL,4200,68.278,57.35352000000001
2026-01-13,920575.BJ,SELL,16500,23.9725,79.10925
2026-01-13,920735.BJ,SELL,4400,70.5606,62.09332799999999
2026-01-13,600665.SH,SELL,18300,16.1914,59.26052400000001
2026-01-13,300749.SZ,SELL,12800,23.7898,60.90188800000001
2026-01-13,002697.SZ,SELL,5700,54.5336,62.168304000000006
2026-01-13,003030.SZ,SELL,13800,21.5052,59.35435199999999
2026-01-13,688685.SH,BUY,4200,73.8426,62.02778400000001
2026-01-13,002993.SZ,BUY,4700,65.1589,61.24936600000001
2026-01-13,002111.SZ,BUY,5400,57.1114,61.680312
2026-01-13,600692.SH,BUY,5100,60.1061,61.308222
2026-01-13,002384.SZ,BUY,500,579.005,57.9005
2026-01-13,002655.SZ,BUY,7800,39.6631,61.874436
2026-01-13,000062.SZ,BUY,1500,205.8092,61.742760000000004
2026-01-13,300162.SZ,BUY,7000,44.0642,61.68988000000001
2026-01-13,002841.SZ,BUY,4100,75.348,61.78536
2026-01-13,688800.SH,BUY,2000,148.4729,59.38916000000001
2026-01-13,002910.SZ,BUY,25400,12.2116,62.03492800000001
2026-01-13,920876.BJ,BUY,10800,28.5965,61.768440000000005
2026-01-13,002134.SZ,BUY,9700,31.9788,62.038872
2026-01-13,002161.SZ,BUY,3600,85.023,61.21656
2026-01-13,301366.SZ,BUY,3100,98.5735,61.11557
2026-01-13,002484.SZ,BUY,2100,148.2766,62.276172
2026-01-13,920491.BJ,BUY,9500,32.5304,61.80776
2026-01-13,603679.SH,BUY,12400,25.097,62.24056
2026-01-13,002106.SZ,BUY,7200,43.0807,62.036208
2026-01-13,301486.SZ,BUY,2300,130.3238,59.948948
2026-01-13,002635.SZ,BUY,4200,72.6353,61.01365200000001
2026-01-13,300965.SZ,BUY,4400,70.5606,62.09332799999999
2026-01-13,000668.SZ,BUY,7200,43.0694,62.019936
2026-01-13,301586.SZ,BUY,5800,53.2359,61.75364400000001
2026-01-13,688041.SH,BUY,1300,236.3212,61.443512000000005
2026-01-13,920407.BJ,BUY,8900,34.7438,61.84396400000001
2026-01-13,300623.SZ,BUY,1500,203.9571,61.18713000000001
2026-01-13,688709.SH,BUY,6400,48.4279,61.987712
2026-01-13,300701.SZ,BUY,6300,48.9409,61.665534
2026-01-13,688636.SH,BUY,1600,186.8761,59.800352000000004
2026-01-13,603214.SH,BUY,11300,27.5032,62.157232
2026-01-13,688496.SH,BUY,50600,6.1496,62.233952
2026-01-13,300843.SZ,BUY,6300,49.147,61.925219999999996
2026-01-13,000058.SZ,BUY,9800,31.7182,62.167672
2026-01-13,688076.SH,BUY,5500,56.5401,62.19411
2026-01-13,300327.SZ,BUY,3300,92.5972,61.114152000000004
2026-01-13,002189.SZ,BUY,11900,26.0631,62.03017799999999
2026-01-13,301282.SZ,BUY,10000,31.0217,62.043400000000005
2026-01-13,002314.SZ,BUY,44700,6.9648,62.265312
2026-01-13,688127.SH,BUY,7000,44.2462,61.944680000000005
2026-01-13,002351.SZ,BUY,3200,97.2169,62.218816
2026-01-13,002587.SZ,BUY,5900,52.141,61.526379999999996
2026-01-13,603297.SH,BUY,1900,157.3716,59.801207999999995
2026-01-13,300088.SZ,BUY,2600,115.5997,60.111844
2026-01-13,601933.SH,BUY,6400,48.41,61.964800000000004
2026-01-13,603136.SH,BUY,7700,40.2506,61.985924000000004
2026-01-13,300177.SZ,BUY,2300,134.7858,62.001467999999996
2026-01-13,300735.SZ,BUY,5800,53.0984,61.594144
2026-01-13,920924.BJ,BUY,9800,31.5924,61.92110400000001
2026-01-13,600095.SH,BUY,7700,40.09,61.738600000000005
2026-01-27,688685.SH,SELL,4200,71.9744,60.45849600000001
2026-01-27,002993.SZ,SELL,4700,74.4837,70.014678
2026-01-27,002111.SZ,SELL,5400,58.5096,63.190368
2026-01-27,600692.SH,SELL,5100,62.0396,63.280392000000006
2026-01-27,002384.SZ,SELL,500,580.3698,58.03698000000001
2026-01-27,002655.SZ,SELL,7800,40.6754,63.45362400000001
2026-01-27,000062.SZ,SELL,1500,209.2476,62.774280000000005
2026-01-27,300162.SZ,SELL,7000,46.4446,65.02244
2026-01-27,002841.SZ,SELL,4100,73.3986,60.186852
2026-01-27,688800.SH,SELL,2000,174.4307,69.77228000000001
2026-01-27,002910.SZ,SELL,25400,12.5192,63.597536000000005
2026-01-27,002134.SZ,SELL,9700,32.3791,62.81545400000001
2026-01-27,002161.SZ,SELL,3600,92.3414,66.485808
2026-01-27,301366.SZ,SELL,3100,99.1186,61.453531999999996
2026-01-27,002484.SZ,SELL,2100,151.109,63.46578000000001
2026-01-27,920491.BJ,SELL,9500,29.6647,56.362930000000006
2026-01-27,603679.SH,SELL,12400,23.1123,57.318504000000004
2026-01-27,002106.SZ,SELL,7200,45.9373,66.14971200000001
2026-01-27,301486.SZ,SELL,2300,171.8823,79.065858
2026-01-27,002635.SZ,SELL,4200,76.2825,64.07730000000001
2026-01-27,300965.SZ,SELL,4400,65.2801,57.446488
2026-01-27,000668.SZ,SELL,7200,49.2012,70.84972800000001
2026-01-27,301586.SZ,SELL,5800,52.1258,60.465928000000005
2026-01-27,688041.SH,SELL,1300,271.6134,70.61948400000001
2026-01-27,920407.BJ,SELL,8900,33.1335,58.97763
2026-01-27,300623.SZ,SELL,1500,250.0629,75.01887
2026-01-27,688709.SH,SELL,6400,51.6665,66.13312
2026-01-27,300701.SZ,SELL,6300,50.2116,63.26661599999999
2026-01-27,688636.SH,SELL,1600,177.9677,56.949664000000006
2026-01-27,603214.SH,SELL,11300,27.9445,63.15457000000001
2026-01-27,688496.SH,SELL,50600,6.7114,67.919368
2026-01-27,300843.SZ,SELL,6300,54.2752,68.386752
2026-01-27,000058.SZ,SELL,9800,31.983,62.68668000000001
2026-01-27,688076.SH,SELL,5500,54.571,60.0281
2026-01-27,300327.SZ,SELL,3300,103.0563,68.017158
2026-01-27,002189.SZ,SELL,11900,24.4335,58.15172999999999
2026-01-27,301282.SZ,SELL,10000,31.1671,62.3342
2026-01-27,002314.SZ,SELL,44700,7.1802,64.190988
2026-01-27,688127.SH,SELL,7000,50.2061,70.28854000000001
2026-01-27,002351.SZ,SELL,3200,94.8661,60.714304000000006
2026-01-27,002587.SZ,SELL,5900,53.2114,62.789452000000004
2026-01-27,603297.SH,SELL,1900,152.4266,57.92210800000001
2026-01-27,300088.SZ,SELL,2600,121.6168,63.240736
2026-01-27,601933.SH,SELL,6400,40.4333,51.75462400000001
2026-01-27,603136.SH,SELL,7700,40.7982,62.82922800000001
2026-01-27,300177.SZ,SELL,2300,122.2647,56.241762
2026-01-27,300735.SZ,SELL,5800,53.3435,61.878460000000004
2026-01-27,920924.BJ,SELL,9800,32.4759,63.652764000000005
2026-01-27,920926.BJ,BUY,7300,43.4821,63.483866000000006
2026-01-27,920729.BJ,BUY,7300,43.8389,64.004794
2026-01-27,920046.BJ,BUY,7800,40.8902,63.788712000000004
2026-01-27,300105.SZ,BUY,6200,51.1312,63.402688000000005
2026-01-27,002986.SZ,BUY,9000,35.5497,63.98946
2026-01-27,920675.BJ,BUY,19700,16.1903,63.78978200000001
2026-01-27,920082.BJ,BUY,17000,18.743,63.726200000000006
2026-01-27,300187.SZ,BUY,5900,54.2195,63.97901
2026-01-27,688156.SH,BUY,16000,19.9971,63.990719999999996
2026-01-27,920974.BJ,BUY,34600,9.2371,63.920732
2026-01-27,301377.SZ,BUY,1600,189.5757,60.664224000000004
2026-01-27,920061.BJ,BUY,10000,32.0121,64.0242
2026-01-27,688137.SH,BUY,6300,50.8088,64.019088
2026-01-27,000006.SZ,BUY,800,356.0675,56.970800000000004
2026-01-27,300334.SZ,BUY,18400,17.3752,63.940736
2026-01-27,920033.BJ,BUY,12200,26.2022,63.93336800000001
2026-01-27,000736.SZ,BUY,18100,17.6593,63.926666000000004
2026-01-27,920985.BJ,BUY,33200,9.6344,63.972415999999996
2026-01-27,920278.BJ,BUY,17300,18.5005,64.01173
2026-01-27,688368.SH,BUY,1400,226.6951,63.474628
2026-01-27,600999.SH,BUY,8500,37.247,63.319900000000004
2026-01-27,603866.SH,BUY,14200,22.4818,63.848312
2026-01-27,920866.BJ,BUY,34400,9.2993,63.97918400000001
2026-01-27,603789.SH,BUY,42000,7.6137,63.955079999999995
2026-01-27,300829.SZ,BUY,10500,30.3165,63.66465
2026-01-27,600599.SH,BUY,18500,17.2432,63.79984
2026-01-27,920807.BJ,BUY,17800,17.9417,63.872452
2026-01-27,920665.BJ,BUY,20300,15.7493,63.942158
2026-01-27,003000.SZ,BUY,24900,12.8499,63.992502
2026-01-27,920019.BJ,BUY,13000,24.4908,63.676080000000006
2026-01-27,600318.SH,BUY,11400,28.0512,63.956736
2026-01-27,688163.SH,BUY,11400,28.0287,63.905436
2026-01-27,000007.SZ,BUY,3300,95.0121,62.707986
2026-01-27,000679.SZ,BUY,7600,41.6097,63.246744
2026-01-27,002500.SZ,BUY,41400,7.7304,64.007712
2026-01-27,603578.SH,BUY,10300,30.8186,63.48631600000001
2026-01-27,002566.SZ,BUY,11900,26.7968,63.776384
2026-01-27,920876.BJ,BUY,200,29.0899,1.163596
2026-01-27,920790.BJ,BUY,8400,38.0784,63.971712000000004
2026-01-27,600287.SH,BUY,10200,31.279,63.80916
2026-01-27,300640.SZ,BUY,13400,23.7408,63.62534400000001
2026-01-27,300804.SZ,BUY,8400,37.807,63.515760000000014
2026-01-27,301156.SZ,BUY,8400,37.7751,63.462168000000005
2026-01-27,600539.SH,BUY,23200,13.7537,63.81716800000001
2026-01-27,600095.SH,BUY,300,39.8128,2.3887680000000002
2026-01-27,605077.SH,BUY,6800,46.4632,63.189952000000005
2026-01-27,600857.SH,BUY,3900,80.9974,63.177972
