date,code,action,shares,price,fee
2026-01-27,000061.SZ,BUY,100,211.4294,4.228588
2026-01-27,000070.SZ,BUY,200,41.0012,1.640048
2026-01-27,000078.SZ,BUY,3000,85.0106,51.00636
2026-01-27,000088.SZ,BUY,100,40.3222,0.806444
2026-01-27,000090.SZ,BUY,100,37.3539,0.7470780000000001
2026-02-10,000006.SZ,SELL,100,367.592,7.35184
2026-02-10,000007.SZ,SELL,100,100.6449,2.0128980000000003
2026-02-10,000010.SZ,SELL,200,39.0039,1.560156
2026-02-10,000011.SZ,SELL,300,40.4467,2.4268020000000003
2026-02-10,000012.SZ,SELL,100,142.925,2.8585000000000007
2026-02-10,000014.SZ,SELL,400,98.5248,7.881984
2026-02-10,000019.SZ,SELL,200,34.567,1.38268
2026-02-10,000029.SZ,SELL,400,49.7196,3.977568
2026-02-10,000031.SZ,SELL,500,51.7181,5.17181
2026-02-10,000037.SZ,SELL,100,53.9625,1.07925
2026-02-10,000039.SZ,SELL,100,574.6439,11.492878000000001
2026-02-10,000042.SZ,SELL,300,125.3951,7.523706
2026-02-10,000068.SZ,SELL,600,8.115,0.9738
2026-02-10,000069.SZ,SELL,100,123.5453,2.470906
2026-02-10,000088.SZ,SELL,100,40.4999,0.809998
2026-02-10,000090.SZ,SELL,400,39.4182,3.153456
2026-02-10,000056.SZ,SELL,26500,11.3472,60.14016000000001
2026-02-10,000070.SZ,SELL,6200,56.1546,69.63170400000001
2026-02-10,000004.SZ,BUY,2000,35.8433,14.337320000000002
2026-02-10,000008.SZ,BUY,200,67.8971,2.715884
2026-02-10,000009.SZ,BUY,100,86.1798,1.723596
2026-02-10,000016.SZ,BUY,600,89.9493,10.793916
2026-02-10,000017.SZ,BUY,600,20.7912,2.494944
2026-02-10,000021.SZ,BUY,100,422.8977,8.457953999999999
2026-02-10,000025.SZ,BUY,200,50.8737,2.034948
2026-02-10,000026.SZ,BUY,100,140.6651,2.813302
2026-02-10,000028.SZ,BUY,100,148.9848,2.9796960000000006
2026-02-10,000030.SZ,BUY,200,23.0257,0.9210280000000001
2026-02-10,000032.SZ,BUY,200,87.4577,3.498308
2026-02-10,000035.SZ,BUY,500,27.7671,2.77671
2026-02-10,000036.SZ,BUY,400,71.2615,5.70092
2026-02-10,000048.SZ,BUY,100,177.0955,3.54191
2026-02-10,000050.SZ,BUY,200,82.2292,3.289168
2026-02-10,000055.SZ,BUY,400,41.7115,3.3369199999999997
2026-02-10,000058.SZ,BUY,300,30.6256,1.837536
2026-02-10,000059.SZ,BUY,100,10.7694,0.21538799999999997
2026-02-10,000060.SZ,BUY,100,284.5831,5.691662000000001
2026-02-10,000066.SZ,BUY,100,178.7753,3.575506
2026-02-10,000078.SZ,BUY,300,76.4071,4.584426000000001
2026-02-10,000096.SZ,BUY,7900,32.0616,50.657328
2026-02-10,000099.SZ,BUY,3100,80.2477,49.753574
