TRADE_DT,Value
2017-06-27,3221998.490224622
2017-06-28,3219084.5865158318
2017-06-29,3222316.0487118745
2017-06-30,3265405.898511094
2017-07-03,3245699.7385605937
2017-07-04,3332383.530364198
2017-07-05,3339117.9687722973
2017-07-06,3336498.9507432324
2017-07-07,3327054.9315824206
2017-07-10,3323828.9039335866
2017-07-11,3324944.896450686
2017-07-12,3325913.7105801567
2017-07-13,3302648.975026814
2017-07-14,3127965.1153823105
2017-07-17,3091244.1230465346
2017-07-18,2953464.864286492
2017-07-19,2981352.151882091
2017-07-20,2951713.672266966
2017-07-21,2970092.7403078005
2017-07-24,2993238.274838319
2017-07-25,2994476.314227712
2017-07-26,3029241.6808243464
2017-07-27,3033441.43909851
2017-07-28,3036516.2695250525
2017-07-31,3034090.096075545
2017-08-01,2835665.9604155337
2017-08-02,2860268.956624053
2017-08-03,2845168.869473461
2017-08-04,2859193.091920679
2017-08-07,2855749.389551241
2017-08-08,2862949.3518016688
2017-08-09,2847512.599438405
2017-08-10,2787181.719244641
2017-08-11,2878142.03316529
2017-08-14,2931680.7420262634
2017-08-15,2913474.206671359
2017-08-16,2924975.574124418
2017-08-17,2903556.611527676
2017-08-18,2949447.9741532053
2017-08-21,2950176.4999320973
2017-08-22,2908944.01849828
2017-08-23,2879997.895773628
2017-08-24,2926157.6447467874
2017-08-25,2977764.3028845317
2017-08-28,2935398.1258910215
2017-08-29,2943612.8492753166
2017-08-30,2949041.882075535
2017-08-31,3006473.152389093
2017-09-01,3019419.5849341475
2017-09-04,3034182.3672350007
2017-09-05,3036620.7285127575
2017-09-06,3034963.7544313637
2017-09-07,3034656.7959360885
2017-09-08,3076375.642945707
2017-09-11,3068002.3746993546
2017-09-12,2837583.174983778
2017-09-13,2807148.47161324
2017-09-14,2730631.7106032697
2017-09-15,2725162.5977803934
2017-09-18,2744001.3686844856
2017-09-19,2754497.295373504
2017-09-20,2699600.04085263
2017-09-21,2653576.9711510325
2017-09-22,2588808.8190584043
2017-09-25,2613372.281694185
2017-09-26,2672575.0824538735
2017-09-27,2640061.122838739
2017-09-28,2646020.0611507883
2017-09-29,2692556.776808736
2017-10-09,2698432.4073028327
2017-10-10,2655838.576396136
2017-10-11,2660379.7068993477
2017-10-12,2681801.679129382
2017-10-13,2654602.7504048487
2017-10-16,2680363.391482681
2017-10-17,2650859.561444495
2017-10-18,2694535.37523417
2017-10-19,2730051.784963177
2017-10-20,2760367.3658033297
2017-10-23,2706727.32711416
2017-10-24,2769442.1742980275
2017-10-25,2858820.68161565
2017-10-26,2855146.6449459065
2017-10-27,2851384.8776920256
2017-10-30,2901753.933834106
2017-10-31,2236308.2408209196
2017-11-01,2209039.396385229
2017-11-02,2151351.78378345
2017-11-03,2164145.465220284
2017-11-06,2192783.6479188115
2017-11-07,2198154.389084026
2017-11-08,2200625.152463575
2017-11-09,2197861.7157141888
2017-11-10,2242343.592129114
2017-11-13,2264163.8917991007
2017-11-14,2199635.7651728005
2017-11-15,2189150.866503401
2017-11-16,2095447.6098643532
2017-11-17,2112513.4815383023
2017-11-20,2120005.724867283
2017-11-21,2133575.010499138
2017-11-22,2070734.1624111258
2017-11-23,2108947.9711658354
2017-11-24,2029073.2884865715
2017-11-27,2073118.2001060215
2017-11-28,2093735.3924242638
2017-11-29,2051862.940294044
2017-11-30,2074372.0562226041
2017-12-01,2080739.256425187
2017-12-04,2000851.4739031468
2017-12-05,2017712.4902777558
2017-12-06,2026920.8513217082
2017-12-07,2053340.131978354
2017-12-08,2109520.8832678506
2017-12-11,2086985.8328175736
2017-12-12,2086868.047008269
2017-12-13,2105472.8507086663
2017-12-14,2100077.270434945
2017-12-15,2062660.890247861
2017-12-18,2066111.7379381007
2017-12-19,1874529.513576242
2017-12-20,1877145.3996504953
2017-12-21,1902849.743965969
2017-12-22,1901660.236044344
2017-12-25,1928352.092473375
2017-12-26,1746605.8237086548
2017-12-27,1777419.132905039
2017-12-28,1773856.9936613562
2017-12-29,1790804.862152722
2018-01-02,1837052.2285731856
2018-01-03,1835011.7356333013
2018-01-04,1827339.6508605692
2018-01-05,1850283.0344281576
2018-01-08,1859668.7209285528
2018-01-09,1868562.7154818699
2018-01-10,1655018.439907497
2018-01-11,1660435.6734685465
2018-01-12,1642452.0737994225
2018-01-15,1683732.5788850589
2018-01-16,1681529.476524849
2018-01-17,1702492.9217075317
2018-01-18,1681039.0690362656
2018-01-19,1700224.2130857322
2018-01-22,1715376.1202026766
2018-01-23,1738837.5273744713
2018-01-24,1749758.227788604
2018-01-25,1772878.8004752735
2018-01-26,1762609.6575505156
2018-01-29,1804673.9946217798
2018-01-30,1739008.9947808844
2018-01-31,1697026.2852601663
2018-02-01,1708705.441460021
2018-02-02,1748359.1088247735
2018-02-05,1648857.0581719896
2018-02-06,1597041.7073775895
2018-02-07,1399185.3901258986
2018-02-08,1307896.6897773526
2018-02-09,1352467.2506438377
2018-02-12,1384125.7013629426
2018-02-13,1427679.7115833557
2018-02-14,1477274.3676778744
2018-02-22,1504207.0893213023
2018-02-23,1546774.875904058
2018-02-26,1519080.1717345663
2018-02-27,1514152.2190399016
2018-02-28,1525753.1411002907
2018-03-01,1507873.8162999027
2018-03-02,1465530.7051732852
2018-03-05,1507119.115627055
2018-03-06,1465768.4176086504
2018-03-07,1494224.3607231546
2018-03-08,1495002.0665941876
2018-03-09,1494312.086786726
2018-03-12,1484870.6870169868
2018-03-13,1455645.9287847895
2018-03-14,1434448.040575359
2018-03-15,1427978.5423465315
2018-03-16,1405380.203846021
2018-03-19,1406536.9773116973
2018-03-20,1402859.6252587344
2018-03-21,1386975.770161524
2018-03-22,1289519.1479246616
2018-03-23,1301628.8971700687
2018-03-26,1362090.3624154641
2018-03-27,1388948.52691369
2018-03-28,1430518.7611401563
2018-03-29,1458829.0818473347
2018-03-30,1472468.9491261907
2018-04-02,1459658.7340450613
2018-04-03,1467995.4313654082
2018-04-04,1484483.6494387917
2018-04-09,1491657.7896028515
2018-04-10,1492013.740374951
2018-04-11,1492826.874855256
2018-04-12,1486214.7098555837
2018-04-13,1305164.2259746466
2018-04-16,1252062.1806083086
2018-04-17,1241261.1594114588
2018-04-18,1215500.9230107444
2018-04-19,1165586.8564704037
2018-04-20,1149594.9961888671
2018-04-23,1189580.3347857816
2018-04-24,1182995.2462833847
2018-04-25,1157085.1515370968
2018-04-26,1147171.1900722478
2018-04-27,1157577.015642571
2018-05-02,1167867.4368288827
2018-05-03,1158568.4534791377
2018-05-04,1169337.8302414801
2018-05-07,1180183.8276813517
2018-05-08,807575.2918685498
2018-05-09,807515.539289624
2018-05-10,801109.9504426571
2018-05-11,791457.001851223
2018-05-14,796773.2037190478
2018-05-15,797075.1602619716
2018-05-16,788411.7411482544
2018-05-17,796850.9455766082
2018-05-18,808985.8179992884
2018-05-21,804683.3697536632
2018-05-22,810271.175552786
2018-05-23,825987.7972516327
2018-05-24,825876.275653392
2018-05-25,810903.0560694232
2018-05-28,802077.1518770492
2018-05-29,783244.2014777146
2018-05-30,786878.7815868821
2018-05-31,783660.7286131643
2018-06-01,786620.0690397084
2018-06-04,798101.2204337518
2018-06-05,792303.1186739188
2018-06-06,804388.3402429689
2018-06-07,800882.3371160424
2018-06-08,783695.7395143656
2018-06-11,768042.7900676802
2018-06-12,762378.8886830672
2018-06-13,766395.5973491886
2018-06-14,764519.0607511034
2018-06-15,712776.4354302235
2018-06-19,734437.6992675578
2018-06-20,713827.2010452197
2018-06-21,723185.0073026748
2018-06-22,715250.9916974403
2018-06-25,723041.8633952218
2018-06-26,717818.1066764604
2018-06-27,721541.2843428015
2018-06-28,761136.2754959201
2018-06-29,751223.2837716418
2018-07-02,767113.1051436712
2018-07-03,749805.4134949078
2018-07-04,730721.740506281
2018-07-05,731999.9146245142
2018-07-06,727074.6045634445
2018-07-09,727077.9025287443
2018-07-10,717442.2117976311
2018-07-11,730951.2896577473
2018-07-12,747626.2659640915
2018-07-13,742481.2137807386
2018-07-16,749159.2324977783
2018-07-17,734835.0213643899
2018-07-18,731773.2452839452
2018-07-19,731801.0034776819
2018-07-20,747131.8191267741
2018-07-23,748177.3258177144
2018-07-24,744958.2104509769
2018-07-25,739303.126540847
2018-07-26,737241.0641025602
2018-07-27,737779.7061627271
2018-07-30,736074.7125310063
2018-07-31,727964.7465202935
2018-08-01,723144.6277203164
2018-08-02,689880.8305087349
2018-08-03,678964.2172443456
2018-08-06,701075.551072678
2018-08-07,677869.9016061479
2018-08-08,691023.1698484208
2018-08-09,704457.0664871221
2018-08-10,714321.5653595519
2018-08-13,713740.2481292665
2018-08-14,696623.8974358258
2018-08-15,692637.136511639
2018-08-16,671988.632013033
2018-08-17,660842.0149505128
2018-08-20,670368.7640145704
2018-08-21,662640.449913127
2018-08-22,670613.1486936074
2018-08-23,665891.6873765325
2018-08-24,702189.3710751226
2018-08-27,714119.0119707948
2018-08-28,707766.3347262865
2018-08-29,700167.7086979508
2018-08-30,693757.0396492761
2018-08-31,719883.579904909
2018-09-03,742874.7901469038
2018-09-04,727548.2386961422
2018-09-05,729833.8254730017
2018-09-06,734136.0264864255
2018-09-07,715808.1828373852
2018-09-10,716599.2528420605
2018-09-11,703118.2447691521
2018-09-12,707861.131306651
2018-09-13,698767.5697096823
2018-09-14,702533.8422601087
2018-09-17,730083.5947413938
2018-09-18,731146.7250029807
2018-09-19,746738.8910522998
2018-09-20,759821.8668046433
2018-09-21,752346.5915032685
2018-09-25,751225.1898356081
2018-09-26,742585.4224974969
2018-09-27,752049.6342712932
2018-09-28,708619.6560274373
2018-10-08,707037.0520835767
2018-10-09,696070.0356607805
2018-10-10,654976.0801666273
2018-10-11,661020.4620318471
2018-10-12,656437.1094598027
2018-10-15,640086.2085249581
2018-10-16,655889.7718961629
2018-10-17,637202.4309406405
2018-10-18,670331.7684173374
2018-10-19,703161.989136426
2018-10-22,691086.8890179952
2018-10-23,683227.4886573469
2018-10-24,682139.4647936074
2018-10-25,663977.9474324088
2018-10-26,635173.3781773397
2018-10-29,632373.7007896435
2018-10-30,644069.2462151116
2018-10-31,654006.1814862529
2018-11-01,663979.7701306166
2018-11-02,681183.7322361254
2018-11-05,691378.9790709863
2018-11-06,682950.1839995673
2018-11-07,688275.613928642
2018-11-08,695384.9608669505
2018-11-09,713584.1132177773
2018-11-12,710403.2522560649
2018-11-13,707947.6034032102
2018-11-14,705753.9525948055
2018-11-15,674699.6732793049
2018-11-16,649781.5764296971
2018-11-19,631228.8574520398
2018-11-20,606350.5721595539
2018-11-21,601912.0708619433
2018-11-22,377098.7999149655
2018-11-23,371639.64886808686
2018-11-26,362235.8328896583
2018-11-27,347553.92306817695
2018-11-28,347502.37853430444
2018-11-29,350338.70825999114
2018-11-30,352248.14024089806
2018-12-03,356558.8275917334
2018-12-04,359422.9755630938
2018-12-05,357976.43618361885
2018-12-06,354157.572221805
2018-12-07,355112.2882122584
2018-12-10,353694.67962037295
2018-12-11,352248.140240898
2018-12-12,355112.28821225837
2018-12-13,356067.0042027118
2018-12-14,358931.1521740722
2018-12-17,359422.9755630936
2018-12-18,359422.9755630936
2018-12-19,355604.1116012798
2018-12-20,336480.8610046211
2018-12-21,333124.8896442392
2018-12-24,346519.84429817717
2018-12-25,357513.5435821867
2018-12-26,353202.8562313514
2018-12-27,351293.42425044446
2018-12-28,343163.8729377953
