TRADE_DT,Value
2018-03-05,5482012.422138687
2018-03-06,5434826.377939129
2018-03-07,5469929.785763761
2018-03-08,5561673.998773222
2018-03-09,5620410.176554816
2018-03-12,5570186.508871365
2018-03-13,5523457.158518346
2018-03-14,5547984.64526266
2018-03-15,5539711.122439612
2018-03-16,5518224.7015461335
2018-03-19,5505828.580004312
2018-03-20,5494971.241007971
2018-03-21,5487068.421442684
2018-03-22,5210837.470010544
2018-03-23,5202893.658578621
2018-03-26,5277250.567371513
2018-03-27,5203144.873037092
2018-03-28,5171546.308350002
2018-03-29,5425690.5565529
2018-03-30,5515508.746875542
2018-04-02,5536732.254242517
2018-04-03,5493378.0065921
2018-04-04,5569505.374830557
2018-04-09,5562682.684573188
2018-04-10,5626807.167358236
2018-04-11,5683288.5907734055
2018-04-12,5626444.401417583
2018-04-13,5705075.395929663
2018-04-16,5511815.520912905
2018-04-17,5594915.182560329
2018-04-18,5578539.334934457
2018-04-19,5468993.071628521
2018-04-20,5414651.477879338
2018-04-23,5661952.065221771
2018-04-24,5769681.004075088
2018-04-25,5649356.5539326845
2018-04-26,5665223.548366785
2018-04-27,5450274.96982605
2018-05-02,5496610.788662189
2018-05-03,5515983.454864926
2018-05-04,5621938.12286182
2018-05-07,5644782.560502581
2018-05-08,5480542.866706375
2018-05-09,5559329.686417511
2018-05-10,5444725.707254134
2018-05-11,5458546.7468633745
2018-05-14,5605176.939753471
2018-05-15,5591151.224279613
2018-05-16,5533144.738685704
2018-05-17,5522007.080602103
2018-05-18,5548479.537334147
2018-05-21,5653050.2153107785
2018-05-22,5667570.875290776
2018-05-23,5653795.231985152
2018-05-24,5657607.895625944
2018-05-25,5743564.215351825
2018-05-28,5647244.041709835
2018-05-29,5600602.334867003
2018-05-30,5753383.223344484
2018-05-31,5594208.931033185
2018-06-01,5619364.923011366
2018-06-04,5763248.81852696
2018-06-05,5755476.602276911
2018-06-06,5683228.964294919
2018-06-07,5644010.363331018
2018-06-08,5512966.0496956995
2018-06-11,5588765.68450224
2018-06-12,5566907.043531198
2018-06-13,5543589.708113035
2018-06-14,5431676.665286605
2018-06-15,5183390.173303014
2018-06-19,5247828.105215753
2018-06-20,5192699.363964294
2018-06-21,5333946.607474709
2018-06-22,5335448.88843205
2018-06-25,5472425.860169458
2018-06-26,5484843.986635259
2018-06-27,5302205.526206812
2018-06-28,5489430.523397282
2018-06-29,5426130.178584652
2018-07-02,5406898.474248125
2018-07-03,5286842.7955472795
2018-07-04,5222915.779325687
2018-07-05,5245699.403136042
2018-07-06,5426106.347983198
2018-07-09,5471780.458887089
2018-07-10,5352402.716954151
2018-07-11,5367070.260526816
2018-07-12,5403241.620786415
2018-07-13,5435148.462223929
2018-07-16,5439095.286040231
2018-07-17,5384006.3719185125
2018-07-18,5340168.894469074
2018-07-19,5397885.161130652
2018-07-20,5366536.248392348
2018-07-23,5474380.075298476
2018-07-24,5452451.112197123
2018-07-25,5438002.204024262
2018-07-26,5448408.293859423
2018-07-27,5330366.186710604
2018-07-30,5313138.322988861
2018-07-31,5225670.180811791
2018-08-01,5192930.73324966
2018-08-02,5076898.589645284
2018-08-03,4978433.460729902
2018-08-06,5145501.468779151
2018-08-07,5062750.6665728465
2018-08-08,5088069.179028141
2018-08-09,5179148.689201574
2018-08-10,5199690.250662235
2018-08-13,5215412.975747393
2018-08-14,5101981.788715157
2018-08-15,5150556.469501146
2018-08-16,5037474.047366696
2018-08-17,5023338.4979461385
2018-08-20,5150582.019920506
2018-08-21,5092223.7854504045
2018-08-22,5082328.23174311
2018-08-23,5044789.799634001
2018-08-24,5217737.873167511
2018-08-27,5223014.730652812
2018-08-28,5171441.664843055
2018-08-29,5248775.66528719
2018-08-30,5163246.804573581
2018-08-31,5165886.796292817
2018-09-03,5229600.955517288
2018-09-04,5155521.980939825
2018-09-05,5099227.800806578
2018-09-06,5117037.337607485
2018-09-07,5023886.0171429245
2018-09-10,5026910.2287814915
2018-09-11,5016031.439446984
2018-09-12,5032093.874816286
2018-09-13,5019332.199538796
2018-09-14,4944407.295717166
2018-09-17,5027478.490140458
2018-09-18,5112935.705897385
2018-09-19,5120727.662943127
2018-09-20,5241137.52463013
2018-09-21,5213577.221285824
2018-09-25,5243130.23085511
2018-09-26,5193944.296213953
2018-09-27,5188650.222333178
2018-09-28,5028403.937817412
2018-10-08,5044187.217727621
2018-10-09,5031742.159649831
2018-10-10,4649688.67594035
2018-10-11,4674567.386959007
2018-10-12,4610781.137892608
2018-10-15,4539788.70503681
2018-10-16,4550954.906935757
2018-10-17,4414751.423065314
2018-10-18,4430151.9861812545
2018-10-19,4711120.414995717
2018-10-22,4641978.748023837
2018-10-23,4703313.373509435
